POprc557_1:1	thank	FI(FI)	thank
POprc557_13:205	if	IN(IN)	if
POprc557_13:206	s_eu	NP(NP)	s_eu
POprc557_13:207	er	UH(UH)	er
POprc557_13:208	and	CC(CC)	and
POprc557_13:209	also	RB(RB)	also
POprc557_13:210	we	PP(PP)	we
POprc557_13:211	di-	XX(XX)	
POprc557_13:212	we	PP(PP)	we
POprc557_13:213	can	MD(MD)	can
POprc557_13:214	not	RB(RB)	not
POprc557_13:215	forget	VV(VV)	forget
POprc557_13:216	that	IN(IN)	that
POprc557_13:217	it	PP(PP)	it
POprc557_13:218	is	VBZ(VBZ)	be
POprc557_13:219	the	DT(DT)	the
POprc557_13:220	_0	PA(PA)	
POprc557_13:221	practically	RB(RB)	practically
POprc557_13:222	pre-	XX(XX)	
POprc557_13:223	last	JJ(JJ)	last
POprc557_13:224	er	UH(UH)	er
POprc557_13:225	er	UH(UH)	er
POprc557_13:226	er	UH(UH)	er
POprc557_13:227	year	NN(NN)	year
POprc557_13:228	of	IN(IN)	of
POprc557_13:229	er	UH(UH)	er
POprc557_13:230	this	DT(DT)	this
POprc557_13:231	financial	JJ(JJ)	financial
POprc557_13:232	perspective	NN(NN)	perspective
POprc557_13:233	for	IN(IN)	for
POprc557_13:234	_0	PA(PA)	
POprc557_13:235	the	DT(DT)	the
POprc557_13:236	s_eu	NP(NP)	s_eu
POprc557_13:237	fifteen	CD(CD)	fifteen
POprc557_13:238	hh	BR(BR)	
POprc557_13:239	so	DM(DM)	so
POprc557_13:240	_0	PA(PA)	
POprc557_13:241	they	PP(PP)	they
POprc557_13:242	need	VVP(VVP)	need
POprc557_13:243	to	TO(TO)	to
POprc557_13:244	catch	VV(VV)	catch
POprc557_13:245	up	RP(RP)	up
POprc557_13:246	whatever	WP(WP)	whatever
POprc557_13:247	they	PP(PP)	they
POprc557_13:248	can	MD(MD)	can
POprc557_13:249	in	IN(IN)	in
POprc557_13:250	two	CD(CD)	two
POprc557_13:251	thousand	CD(CD)	thousand
POprc557_13:252	five	CD(CD)	five
POprc557_13:253	two	CD(CD)	two
POprc557_13:254	thousand	CD(CD)	thousand
POprc557_13:255	six	CD(CD)	six
POprc557_13:256	the	DT(DT)	the
POprc557_13:257	six	CD(CD)	six
POprc557_13:258	er	UH(UH)	er
POprc557_13:259	is	VBZ(VBZ)	be
POprc557_13:260	the	DT(DT)	the
POprc557_13:261	last	JJ(JJ)	last
POprc557_13:262	year	NN(NN)	year
POprc557_13:263	for	IN(IN)	for
POprc557_13:264	them	PP(PP)	they
POprc557_13:265	_0	PA(PA)	
POprc557_13:266	in	IN(IN)	in
POprc557_13:267	this	DT(DT)	this
POprc557_13:268	financial	JJ(JJ)	financial
POprc557_13:269	perspective	NN(NN)	perspective
POprc557_13:270	hh	BR(BR)	
POprc557_13:271	now	RB(RB)	now
POprc557_13:272	about	IN(IN)	about
POprc557_13:273	er	UH(UH)	er
POprc557_13:274	new	JJ(JJ)	new
POprc557_13:275	member	NNS(NNS)	member
POprc557_13:276	states	NNS(NNS)	state
POprc557_13:277		POS(POS)	'
POprc557_13:278	possibilities	NNS(NNS)	possibility
POprc557_13:279	to	TO(TO)	to
POprc557_13:280	lose	VV(VV)	lose
POprc557_13:281	hh	BR(BR)	
POprc557_13:282	s_n	NP(NP)	s_n
POprc557_13:283	plus	NP(NP)	plus
POprc557_13:284	two	NP(NP)	two
POprc557_13:285	rule	NP(NP)	rule
POprc557_13:286	will	MD(MD)	will
POprc557_13:287	start	VV(VV)	start
POprc557_13:288	to	TO(TO)	to
POprc557_13:289	work	VV(VV)	work
POprc557_13:290	only	RB(RB)	only
POprc557_13:291	in	IN(IN)	in
POprc557_13:292	two	CD(CD)	two
POprc557_13:293	thousand	CD(CD)	thousand
POprc557_13:294	seven	CD(CD)	seven
POprc557_13:295	january	NP(NP)	january
POprc557_13:296	_1	PA(PA)	
POprc557_13:297	for	IN(IN)	for
POprc557_13:298	the	DT(DT)	the
POprc557_13:299	moneys	NNS(NNS)	money
POprc557_13:300	which	PRE(PRE)	which
POprc557_13:301	suppose	VVP(VVP)	suppose
POprc557_13:302	to	TO(TO)	to
POprc557_13:303	be	VB(VB)	be
POprc557_13:304	spent	VVN(VVN)	spend
POprc557_13:305	in	IN(IN)	in
POprc557_13:306	two	CD(CD)	two
POprc557_13:307	thousand	CD(CD)	thousand
POprc557_13:308	four	CD(CD)	four
POprc557_13:309	hh	BR(BR)	
POprc557_13:310	but	CC(CC)	but
POprc557_13:311	because	IN(IN)	because
POprc557_13:312	in	IN(IN)	in
POprc557_13:313	two	CD(CD)	two
POprc557_13:314	thousand	CD(CD)	thousand
POprc557_13:315	four	CD(CD)	four
POprc557_13:316	_0	PA(PA)	
POprc557_13:317	er	UH(UH)	er
POprc557_13:318	in	IN(IN)	in
POprc557_13:319	_0	PA(PA)	
POprc557_13:320	membership	NN(NN)	membership
POprc557_13:321	was	VBD(VBD)	be
POprc557_13:322	only	RB(RB)	only
POprc557_13:323	eight	CD(CD)	eight
POprc557_13:324	months	NNS(NNS)	month
POprc557_13:325	and	CC(CC)	and
POprc557_13:326	the	DT(DT)	the
POprc557_13:327	amounts	NNS(NNS)	amount
POprc557_13:328	have	VHP(VHP)	have
POprc557_13:329	been	VBN(VBN)	be
POprc557_13:330	not	RB(RB)	not
POprc557_13:331	significant	JJ(JJ)	significant
POprc557_13:332	and	CC(CC)	and
POprc557_13:333	mo-	XX(XX)	
POprc557_13:334	mostly	RB(RB)	mostly
POprc557_13:335	these	DT(DT)	these
POprc557_13:336	amounts	NNS(NNS)	amount
POprc557_13:337	have	VHP(VHP)	have
POprc557_13:338	been	VBN(VBN)	be
POprc557_13:339	fron-	XX(XX)	
POprc557_13:340	p_frontloaded	PVC(VVN)	
POprc557_13:341	_0	PA(PA)	
POprc557_13:342	so	DM(DM)	so
POprc557_13:343	we	PP(PP)	we
POprc557_13:344	do	VVP(VVP)	do
POprc557_13:345	not	RB(RB)	not
POprc557_13:346	expect	VV(VV)	expect
POprc557_13:347	er	UH(UH)	er
POprc557_13:348	large	JJ(JJ)	large
POprc557_13:349	problems	NNS(NNS)	problem
POprc557_13:350	here	RB(RB)	here
POprc557_13:351	in	IN(IN)	in
POprc557_13:352	two	CD(CD)	two
POprc557_13:353	thousand	CD(CD)	thousand
POprc557_13:354	seven	CD(CD)	seven
POprc557_13:355	but	CC(CC)	but
POprc557_13:356	two	CD(CD)	two
POprc557_13:357	thousand	CD(CD)	thousand
POprc557_13:358	eight	CD(CD)	eight
POprc557_13:359	will	MD(MD)	will
POprc557_13:360	be	VB(VB)	be
POprc557_13:361	more	RBR(RBR)	more
POprc557_13:362	serious	JJ(JJ)	serious
POprc557_13:363	year	NN(NN)	year
POprc557_13:364	_1	PA(PA)	
POprc557_13:365	more	RBR(RBR)	more
POprc557_13:366	risky	JJ(JJ)	risky
POprc557_13:367	year	NN(NN)	year
POprc557_13:368	_0	PA(PA)	
POprc557_13:369	for	IN(IN)	for
POprc557_13:370	possibilities	NNS(NNS)	possibility
POprc557_13:371	of	IN(IN)	of
POprc557_13:372	loss	NN(NN)	loss
POprc557_13:373	_2	PA(PA)	

POprc557_14:1	please	FI(FI)	please
POprc557_14:2	_3	PA(PA)	

POprc557_15:1	er	UH(UH)	er
POprc557_15:2	how	WRB(WRB)	how
POprc557_15:3	much	JJ(JJ)	much
POprc557_15:4	would	MD(MD)	will
POprc557_15:5	the	DT(DT)	the
POprc557_15:6	_0	PA(PA)	
POprc557_15:7	new	JJ(JJ)	new
POprc557_15:8	member	NNS(NNS)	member
POprc557_15:9	states	NNS(NNS)	state
POprc557_15:10	get	VV(VV)	get
POprc557_15:11	if	IN(IN)	if
POprc557_15:12	they	PP(PP)	they
POprc557_15:13	_1	PA(PA)	
POprc557_15:14	w-	XX(XX)	
POprc557_15:15	are	VBP(VBP)	be
POprc557_15:16	phased	VVN(VVN)	phase
POprc557_15:17	in	IN(IN)	in
POprc557_15:18	an	DT(DT)	a
POprc557_15:19	all	DT(DT)	all
POprc557_15:20	policies	NNS(NNS)	policy
POprc557_15:21	actually	RB(RB)	actually
POprc557_15:22	_0	PA(PA)	

POprc557_16:1	hh	BR(BR)	
POprc557_16:2	t-	XX(XX)	
POprc557_16:3	d-	XX(XX)	
POprc557_16:4	erm	UH(UH)	erm
POprc557_16:5	_0	PA(PA)	
POprc557_16:6	er	UH(UH)	er
POprc557_16:7	i-	XX(XX)	
POprc557_16:8	in	IN(IN)	in
POprc557_16:9	two	CD(CD)	two
POprc557_16:10	thousand	CD(CD)	thousand
POprc557_16:11	thirteen	CD(CD)	thirteen
POprc557_16:12	only	RB(RB)	only
POprc557_16:13	_0	PA(PA)	
POprc557_16:14	in	IN(IN)	in
POprc557_16:15	two	CD(CD)	two
POprc557_16:16	thousand	CD(CD)	thousand
POprc557_16:17	thirteen	CD(CD)	thirteen
POprc557_16:18	er	UH(UH)	er
POprc557_16:19	the	DT(DT)	the
POprc557_16:20	_0	PA(PA)	
POprc557_16:21	their	PP$(PP$)	they
POprc557_16:22	full	JJ(JJ)	full
POprc557_16:23	phase	NN(NN)	phase
POprc557_16:24	will	MD(MD)	will
POprc557_16:25	be	VB(VB)	be
POprc557_16:26	the	DT(DT)	the
POprc557_16:27	last	JJ(JJ)	last
POprc557_16:28	year	NN(NN)	year
POprc557_16:29	will	MD(MD)	will
POprc557_16:30	be	VB(VB)	be
POprc557_16:31	hundred	CD(CD)	hundred
POprc557_16:32	per	NN(NN)	per
POprc557_16:33	cent	NN(NN)	cent
POprc557_16:34	direct	JJ(JJ)	direct
POprc557_16:35	payments	NNS(NNS)	payment
POprc557_16:36	hh	BR(BR)	
POprc557_16:37	and	CC(CC)	and
POprc557_16:38	already	RB(RB)	already
POprc557_16:39	now	RB(RB)	now
POprc557_16:40	er	UH(UH)	er
POprc557_16:41	from	IN(IN)	from
POprc557_16:42	two	CD(CD)	two
POprc557_16:43	thousand	CD(CD)	thousand
POprc557_16:44	seven	CD(CD)	seven
POprc557_16:45	we	PP(PP)	we
POprc557_16:46	see	VVP(VVP)	see
POprc557_16:47	that	IN(IN)	that
POprc557_16:48	in	IN(IN)	in
POprc557_16:49	cohesion	NN(NN)	cohesion
POprc557_16:50	policy	NN(NN)	policy
POprc557_16:51	the	DT(DT)	the
POprc557_16:52	share	NN(NN)	share
POprc557_16:53	of	IN(IN)	of
POprc557_16:54	new	JJ(JJ)	new
POprc557_16:55	member	NNS(NNS)	member
POprc557_16:56	states	NNS(NNS)	state
POprc557_16:57	will	MD(MD)	will
POprc557_16:58	grow	VV(VV)	grow
POprc557_16:59	_0	PA(PA)	
POprc557_16:60	up	RB(RB)	up
POprc557_16:61	to	IN(IN)	to
POprc557_16:62	forty	CD(CD)	forty
POprc557_16:63	per	NN(NN)	per
POprc557_16:64	cent	NN(NN)	cent
POprc557_16:65	_1	PA(PA)	
POprc557_16:66	but	CC(CC)	but
POprc557_16:67	in	IN(IN)	in
POprc557_16:68	amounts	NNS(NNS)	amount
POprc557_16:69	that	DT(DT)	that
POprc557_16:70	's	VBS(VBS)	be
POprc557_16:71	another	DT(DT)	another
POprc557_16:72	matter	NN(NN)	matter
POprc557_16:73	you	PP(PP)	you
POprc557_16:74	can	MD(MD)	can
POprc557_16:75	calculate	VV(VV)	calculate
POprc557_16:76	_0	PA(PA)	

POprc557_17:1	forty	CD(CD)	forty
POprc557_17:2	per	NN(NN)	per
POprc557_17:3	cent	NN(NN)	cent
POprc557_17:4	from	IN(IN)	from
POprc557_17:5	xx	UNI(UNI)	

POprc557_18:1	forty	CD(CD)	forty
POprc557_18:2	per	NN(NN)	per
POprc557_18:3	cent	NN(NN)	cent
POprc557_18:4	from	IN(IN)	from
POprc557_18:5	cohesion	NN(NN)	cohesion
POprc557_18:6	policy	NN(NN)	policy
POprc557_18:7	yeah	RE(RE)	yeah
POprc557_18:8	_2	PA(PA)	
POprc557_18:9	now	RB(RB)	now
POprc557_18:10	it	PP(PP)	it
POprc557_18:11	's	VBS(VBS)	be
POprc557_18:12	twenty-four	CD(CD)	twenty-four
POprc557_18:13	_6	PA(PA)	

POprc557_19:1	okay	RE(RE)	okay
POprc557_19:2	_0	PA(PA)	
POprc557_19:3	any	DT(DT)	any
POprc557_19:4	more	JJR(JJR)	more
POprc557_19:5	questions	NNS(NNS)	question
POprc557_19:6	_0	PA(PA)	

POprc557_20:1	okay	RE(RE)	okay
POprc557_20:2	er	UH(UH)	er

POprc557_21:1	if	IN(IN)	if
POprc557_21:2	not	RB(RB)	not
POprc557_21:3	thank	FI(FI)	thank
POprc557_21:4	you	FI(FI)	you
POprc557_21:5	very	RB(RB)	very
POprc557_21:6	much	RB(RB)	much
POprc557_21:7	f_madame	FW(FW)	

POprc557_22:1	additional	JJ(JJ)	additional
POprc557_22:2	information	NN(NN)	information
POprc557_22:3	available	JJ(JJ)	available
POprc557_22:4	here	RB(RB)	here
POprc557_22:5	_0	PA(PA)	
POprc557_22:6	thank	FI(FI)	thank
POprc557_22:7	you	FI(FI)	you
POprc557_22:8	_0	PA(PA)	

POprc557_23:1	commissioner	NN(NN)	commissioner
POprc557_23:2	thank	FI(FI)	thank
POprc557_23:3	you	FI(FI)	you
POprc557_23:4	very	RB(RB)	very
POprc557_23:5	much	RB(RB)	much

