PRcon535_1:1	these	DT(DT)	these
PRcon535_159:20	introduced	VVD(VVD)	introduce
PRcon535_159:21	_0	PA(PA)	
PRcon535_159:22	which	PRE(PRE)	which
PRcon535_159:23	cooled	VVN(VVN)	cool
PRcon535_159:24	called	VVN(VVN)	call
PRcon535_159:25	be	VB(VB)	be
PRcon535_159:26	_0	PA(PA)	
PRcon535_159:27	can	MD(MD)	can
PRcon535_159:28	be	VB(VB)	be
PRcon535_159:29	called	VVN(VVN)	call
PRcon535_159:30	somehow	RB(RB)	somehow
PRcon535_159:31	_0	PA(PA)	
PRcon535_159:32	er	UH(UH)	er
PRcon535_159:33	_0	PA(PA)	
PRcon535_159:34	we-	XX(XX)	
PRcon535_159:35	well	DM(DM)	well
PRcon535_159:36	_1	PA(PA)	
PRcon535_159:37	s-	XX(XX)	
PRcon535_159:38	s-	XX(XX)	
PRcon535_159:39	su-	XX(XX)	
PRcon535_159:40	convex	JJ(JJ)	convex
PRcon535_159:41	functions	NNS(NNS)	function
PRcon535_159:42	or	CC(CC)	or
PRcon535_159:43	something	NN(NN)	something
PRcon535_159:44	like	IN(IN)	like
PRcon535_159:45	that	DT(DT)	that
PRcon535_159:46	_0	PA(PA)	

PRcon535_160:1	mhm	RE(RE)	mhm

PRcon535_161:1	that	PRE(PRE)	that
PRcon535_161:2	_0	PA(PA)	
PRcon535_161:3	er	UH(UH)	er
PRcon535_161:4	satisfy	VVP(VVP)	satisfy
PRcon535_161:5	a	DT(DT)	a
PRcon535_161:6	differential	NN(NN)	differential
PRcon535_161:7	i-	XX(XX)	
PRcon535_161:8	in	IN(IN)	in
PRcon535_161:9	the	DT(DT)	the
PRcon535_161:10	smooth	JJ(JJ)	smooth
PRcon535_161:11	case	NN(NN)	case

PRcon535_162:1	mhm	RE(RE)	mhm
PRcon535_162:2	mhm	RE(RE)	mhm

PRcon535_163:1	satisfy	VVP(VVP)	satisfy
PRcon535_163:2	a	DT(DT)	a
PRcon535_163:3	non-linear	JJ(JJ)	non-linear
PRcon535_163:4	_1	PA(PA)	
PRcon535_163:5	equation	NN(NN)	equation
PRcon535_163:6	_3	PA(PA)	

PRcon535_164:1	i	PP(DM)	i
PRcon535_164:2	see	VVP(DM)	see

PRcon535_165:1	and	CC(CC)	and
PRcon535_165:2	erm	UH(UH)	erm
PRcon535_165:3	_0	PA(PA)	
PRcon535_165:4	the	DT(DT)	the
PRcon535_165:5	this	DT(DT)	this
PRcon535_165:6	class	NN(NN)	class
PRcon535_165:7	has	VHZ(VHZ)	have
PRcon535_165:8	never	RB(RB)	never
PRcon535_165:9	been	VBN(VBN)	be
PRcon535_165:10	analyzed	VVN(VVN)	analyze
PRcon535_165:11	pro-	XX(XX)	
PRcon535_165:12	properly	RB(RB)	properly
PRcon535_165:13	actually	RB(RB)	actually
PRcon535_165:14	so	DM(DM)	so
PRcon535_165:15	_0	PA(PA)	

PRcon535_166:1	this	DT(DT)	this
PRcon535_166:2	has	VHZ(VHZ)	have
PRcon535_166:3	this	DT(DT)	this
PRcon535_166:4	are	VBP(VBP)	be
PRcon535_166:5	incredible	JJ(RB)	incredible
PRcon535_166:6	interesting	JJ(JJ)	interesting
PRcon535_166:7	things	NNS(NNS)	thing
PRcon535_166:8	_0	PA(PA)	

PRcon535_167:1	yes	RE(RE)	yes
PRcon535_167:2	_0	PA(PA)	
PRcon535_167:3	yes	RE(RE)	yes
PRcon535_167:4	they	PP(PP)	they
PRcon535_167:5	are	VBP(VBP)	be
PRcon535_167:6	_3	PA(PA)	
PRcon535_167:7	they	PP(PP)	they
PRcon535_167:8	are	VBP(VBP)	be
PRcon535_167:9	difficult	JJ(JJ)	difficult

PRcon535_168:1	and	CC(CC)	and
PRcon535_168:2	this	DT(DT)	this
PRcon535_168:3	can	MD(MD)	can
PRcon535_168:4	you	PP(PP)	you
PRcon535_168:5	send	VV(VV)	send
PRcon535_168:6	me	PP(PP)	i
PRcon535_168:7	the	DT(DT)	the
PRcon535_168:8	work	NN(NN)	work
PRcon535_168:9	you	PP(PP)	you
PRcon535_168:10	have	VHP(VHP)	have
PRcon535_168:11	done	VVN(VVN)	do
PRcon535_168:12	on	IN(IN)	on
PRcon535_168:13	these	DT(DT)	these
PRcon535_168:14	problems	NNS(NNS)	problem
PRcon535_168:15	not	RB(RB)	not
PRcon535_168:16	the	DT(DT)	the
PRcon535_168:17	book	NN(NN)	book
PRcon535_168:18	i	PP(DM)	i
PRcon535_168:19	mean	VVP(DM)	mean
PRcon535_168:20	@	LA(LA)	
PRcon535_168:21	_0	PA(PA)	
PRcon535_168:22	papers	NNS(NNS)	paper
PRcon535_168:23	and	CC(CC)	and
PRcon535_168:24	er	UH(UH)	er

PRcon535_169:1	no	RE(RE)	no
PRcon535_169:2	no	RE(RE)	no
PRcon535_169:3	the	DT(DT)	the
PRcon535_169:4	er	UH(UH)	er
PRcon535_169:5	there	EX(EX)	there
PRcon535_169:6	's	VBS(VBS)	be
PRcon535_169:7	only	RB(RB)	only
PRcon535_169:8	the	DT(DT)	the
PRcon535_169:9	book	NN(NN)	book

PRcon535_170:1	there	EX(EX)	there
PRcon535_170:2	's	VBS(VBS)	be
PRcon535_170:3	only	RB(RB)	only
PRcon535_170:4	the	DT(DT)	the
PRcon535_170:5	book	NN(NN)	book
PRcon535_170:6	so	DM(DM)	so
PRcon535_170:7	i	PP(PP)	i
PRcon535_170:8	'll	MD(MD)	will
PRcon535_170:9	i	PP(PP)	i
PRcon535_170:10	'll	MD(MD)	will
PRcon535_170:11	i	PP(PP)	i
PRcon535_170:12	'll	MD(MD)	will
PRcon535_170:13	when	WRB(WRB)	when
PRcon535_170:14	i	PP(PP)	i
PRcon535_170:15	go	VVP(VVP)	go
PRcon535_170:16	back	RB(RB)	back
PRcon535_170:17	to	IN(IN)	to
PRcon535_170:18	a_[place1]	NP(NP)	
PRcon535_170:19	in	IN(IN)	in
PRcon535_170:20	january	NP(NP)	january
PRcon535_170:21	the	DT(DT)	the
PRcon535_170:22	the	DT(DT)	the
PRcon535_170:23	book	NN(NN)	book
PRcon535_170:24	should	MD(MD)	shall
PRcon535_170:25	be	VB(VB)	be
PRcon535_170:26	there	RB(RB)	there
PRcon535_170:27	_0	PA(PA)	

PRcon535_171:1	yeah	RE(RE)	yeah

PRcon535_172:1	yah	RE(RE)	yah
PRcon535_172:2	the	DT(DT)	the
PRcon535_172:3	book	NN(NN)	book
PRcon535_172:4	should	MD(MD)	shall
PRcon535_172:5	be	VB(VB)	be
PRcon535_172:6	in	IN(IN)	in
PRcon535_172:7	_0	PA(PA)	
PRcon535_172:8	every	DT(DT)	every
PRcon535_172:9	_0	PA(PA)	
PRcon535_172:10	city	NN(NN)	city
PRcon535_172:11	's	POS(POS)	's
PRcon535_172:12	library	NN(NN)	library
PRcon535_172:13	@@	LA(LA)	

PRcon535_173:1	absolutely	RB(RB)	absolutely
PRcon535_173:2	yah	RE(RE)	yah
PRcon535_173:3	no	RE(RE)	no
PRcon535_173:4	no	RE(RE)	no
PRcon535_173:5	but	CC(CC)	but
PRcon535_173:6	i	PP(PP)	i
PRcon535_173:7	know	VVP(VVP)	know
PRcon535_173:8	i	PP(PP)	i
PRcon535_173:9	'll	MD(MD)	will
PRcon535_173:10	gon	VVG(VVG)	go
PRcon535_173:11	na	TO(TO)	to
PRcon535_173:12	_0	PA(PA)	
PRcon535_173:13	get	VV(VV)	get
PRcon535_173:14	it	PP(PP)	it
PRcon535_173:15	it	PP(PP)	it
PRcon535_173:16	's	VBS(VBS)	be
PRcon535_173:17	just	RB(RB)	just
PRcon535_173:18	it	PP(PP)	it
PRcon535_173:19	's	VBS(VBS)	be
PRcon535_173:20	i	PP(PP)	i
PRcon535_173:21	do	VVP(VVP)	do
PRcon535_173:22	n't	RB(RB)	not
PRcon535_173:23	know	VV(VV)	know
PRcon535_173:24	when	WRB(WRB)	when

PRcon535_174:1	yeah	RE(RE)	yeah
PRcon535_174:2	yeah	RE(RE)	yeah
PRcon535_174:3	yeah	RE(RE)	yeah
PRcon535_174:4	yeah	RE(RE)	yeah
PRcon535_174:5	of	RB(RB)	of
PRcon535_174:6	course	RB(RB)	course
PRcon535_174:7	the	DT(DT)	the
PRcon535_174:8	book	NN(NN)	book
PRcon535_174:9	should	MD(MD)	shall
PRcon535_174:10	be	VB(VB)	be
PRcon535_174:11	everywhere	RB(RB)	everywhere
PRcon535_174:12	@	LA(LA)	

PRcon535_175:1	mhm	RE(RE)	mhm
PRcon535_175:2	mhm	RE(RE)	mhm
PRcon535_175:3	_1	PA(PA)	

PRcon535_176:1	@@	LA(LA)	

PRcon535_177:1	very	RB(RB)	very
PRcon535_177:2	interesting	JJ(JJ)	interesting
PRcon535_177:3	_0	PA(PA)	
PRcon535_177:4	were	VBD(VBD)	be
PRcon535_177:5	you	PP(PP)	you
PRcon535_177:6	here	RB(RB)	here
PRcon535_177:7	when	WRB(WRB)	when
PRcon535_177:8	i	PP(PP)	i
PRcon535_177:9	gave	VVD(VVD)	give
PRcon535_177:10	my	PP$(PP$)	i
PRcon535_177:11	talk	NN(NN)	talk
PRcon535_177:12	on	IN(IN)	on
PRcon535_177:13	monday	NP(NP)	monday

PRcon535_178:1	yes	RE(RE)	yes
PRcon535_178:2	yah	RE(RE)	yah
PRcon535_178:3	yah	RE(RE)	yah
PRcon535_178:4	yes	RE(RE)	yes
PRcon535_178:5	_0	PA(PA)	

PRcon535_179:1	no	RE(RE)	no
PRcon535_179:2	okay	RE(RE)	okay

PRcon535_180:1	cos	IN(IN)	cos
PRcon535_180:2	i	PP(PP)	i
PRcon535_180:3	'm	VBP(VBP)	be
PRcon535_180:4	really	RB(RB)	really

PRcon535_181:1	did	VVD(VVD)	do
PRcon535_181:2	you	PP(PP)	you
PRcon535_181:3	do	VV(VV)	do
PRcon535_181:4	them	PP(PP)	they
PRcon535_181:5	did	VVD(VVD)	do
PRcon535_181:6	you	PP(PP)	you
PRcon535_181:7	do	VV(VV)	do
PRcon535_181:8	_0	PA(PA)	
PRcon535_181:9	y-	XX(XX)	
PRcon535_181:10	you	PP(PP)	you
PRcon535_181:11	did	VVD(VVD)	do
PRcon535_181:12	not	RB(RB)	not
PRcon535_181:13	do	VV(VV)	do
PRcon535_181:14	any	DT(DT)	any
PRcon535_181:15	geometrical	JJ(JJ)	geometrical
PRcon535_181:16	_0	PA(PA)	

PRcon535_182:1	no	RE(RE)	no
PRcon535_182:2	no	RE(RE)	no
PRcon535_182:3	no	RE(RE)	no
PRcon535_182:4	i	PP(PP)	i
PRcon535_182:5	was	VBD(VBD)	be
PRcon535_182:6	just	RB(RB)	just
PRcon535_182:7	looking	VVG(VVG)	look
PRcon535_182:8	at	IN(IN)	at
PRcon535_182:9	this	DT(DT)	this
PRcon535_182:10	_0	PA(PA)	

PRcon535_183:1	no	RE(RE)	no

PRcon535_184:1	integral	JJ(JJ)	integral
PRcon535_184:2	operator	NN(NN)	operator
PRcon535_184:3	so	DM(DM)	so
PRcon535_184:4	er	UH(UH)	er
PRcon535_184:5	cauchy	NP(NP)	cauchy
PRcon535_184:6	fantappi	NP(NP)	fantappi
PRcon535_184:7	for	IN(IN)	for
PRcon535_184:8	_0	PA(PA)	

PRcon535_185:1	yeah	RE(RE)	yeah
PRcon535_185:2	yeah	RE(RE)	yeah
PRcon535_185:3	yeah	RE(RE)	yeah
PRcon535_185:4	_0	PA(PA)	
PRcon535_185:5	yeah	RE(RE)	yeah

PRcon535_186:1	yeah	RE(RE)	yeah

PRcon535_187:1	hh	BR(BR)	
PRcon535_187:2	i	PP(DM)	i
PRcon535_187:3	mean	VVP(DM)	mean
PRcon535_187:4	the	DT(DT)	the
PRcon535_187:5	the	DT(DT)	the
PRcon535_187:6	you	PP(DM)	you
PRcon535_187:7	know	VVP(DM)	know
PRcon535_187:8	the	DT(DT)	the
PRcon535_187:9	cauchy	NP(NP)	cauchy
PRcon535_187:10	fantappi	NP(NP)	fantappi
PRcon535_187:11	kernel	NN(NN)	kernel
PRcon535_187:12	you	PP(PP)	you
PRcon535_187:13	can	MD(MD)	can
PRcon535_187:14	define	VV(VV)	define
PRcon535_187:15	for	IN(IN)	for
PRcon535_187:16	linearly	RB(RB)	linearly
PRcon535_187:17	convex	JJ(JJ)	convex
PRcon535_187:18	_0	PA(PA)	

PRcon535_188:1	yah	RE(RE)	yah
PRcon535_188:2	yah	RE(RE)	yah

PRcon535_189:1	aha	RE(RE)	aha

PRcon535_190:1	domains	NNS(NNS)	domain

PRcon535_191:1	yah	RE(RE)	yah

PRcon535_192:1	not	RB(RB)	not
PRcon535_192:2	the	DT(DT)	the
PRcon535_192:3	henkin	NP(NP)	henkin
PRcon535_192:4	ramirez	NP(NP)	ramirez
PRcon535_192:5	_0	PA(PA)	

PRcon535_193:1	ye-	XX(XX)	
PRcon535_193:2	yeah	RE(RE)	yeah
PRcon535_193:3	but	CC(CC)	but
PRcon535_193:4	you	PP(PP)	you
PRcon535_193:5	never	RB(RB)	never

PRcon535_194:1	you	PP(PP)	you
PRcon535_194:2	never	RB(RB)	never
PRcon535_194:3	said	VVD(VVD)	say
PRcon535_194:4	that	DT(DT)	that
PRcon535_194:5	on	IN(IN)	on
PRcon535_194:6	the	DT(DT)	the
PRcon535_194:7	lecture	NN(NN)	lecture
PRcon535_194:8	did	VVD(VVD)	do
PRcon535_194:9	you	PP(PP)	you
PRcon535_194:10	_0	PA(PA)	

PRcon535_195:1	oh	UH(UH)	oh
PRcon535_195:2	yes	RE(RE)	yes
PRcon535_195:3	i	PP(PP)	i
PRcon535_195:4	did	VVD(VVD)	do
PRcon535_195:5	i	PP(PP)	i
PRcon535_195:6	called	VVD(VVD)	call
PRcon535_195:7	it	PP(PP)	it
PRcon535_195:8	leray	NP(NP)	leray
PRcon535_195:9	_0	PA(PA)	

PRcon535_196:1	yah	RE(RE)	yah
PRcon535_196:2	yah	RE(RE)	yah
PRcon535_196:3	_0	PA(PA)	

PRcon535_197:1	the	DT(DT)	the
PRcon535_197:2	you	PP(DM)	you
PRcon535_197:3	know	VVP(DM)	know
PRcon535_197:4	the	DT(DT)	the
PRcon535_197:5	_0	PA(PA)	
PRcon535_197:6	linearly	RB(RB)	linearly
PRcon535_197:7	convex	JJ(JJ)	convex
PRcon535_197:8	condition	NN(NN)	condition
PRcon535_197:9	allows	VVZ(VVZ)	allow
PRcon535_197:10	to	TO(TO)	to
PRcon535_197:11	define	VV(VV)	define
PRcon535_197:12	a	DT(DT)	a
PRcon535_197:13	certain	JJ(JJ)	certain
PRcon535_197:14	integral	JJ(JJ)	integral
PRcon535_197:15	kernel	NN(NN)	kernel
PRcon535_197:16	right	DM(DM)	right

PRcon535_198:1	yah	RE(RE)	yah
PRcon535_198:2	yah	RE(RE)	yah
PRcon535_198:3	yah	RE(RE)	yah
PRcon535_198:4	_0	PA(PA)	

PRcon535_199:1	so	DM(DM)	so
PRcon535_199:2	i	PP(PP)	i
PRcon535_199:3	looked	VVD(VVD)	look
PRcon535_199:4	at	IN(IN)	at
PRcon535_199:5	that	DT(DT)	that
PRcon535_199:6	erm	UH(UH)	erm
PRcon535_199:7	_0	PA(PA)	
PRcon535_199:8	on	IN(IN)	on
PRcon535_199:9	a	DT(DT)	a
PRcon535_199:10	specific	JJ(JJ)	specific
PRcon535_199:11	example	NN(NN)	example
PRcon535_199:12	we	PP(PP)	we
PRcon535_199:13	look	VVP(VVP)	look
PRcon535_199:14	at	IN(IN)	at
PRcon535_199:15	with	IN(IN)	with
PRcon535_199:16	a_[lastname8]	NP(NP)	
PRcon535_199:17	we	PP(PP)	we
PRcon535_199:18	look	VVP(VVP)	look
PRcon535_199:19	at	IN(IN)	at
PRcon535_199:20	the	DT(DT)	the
PRcon535_199:21	ler-	XX(XX)	
PRcon535_199:22	ker-	XX(XX)	
PRcon535_199:23	this	DT(DT)	this
PRcon535_199:24	specific	JJ(JJ)	specific
PRcon535_199:25	_0	PA(PA)	

PRcon535_200:1	yah	RE(RE)	yah

PRcon535_201:1	this	DT(DT)	this
PRcon535_201:2	particular	JJ(JJ)	particular
PRcon535_201:3	kernel	NN(NN)	kernel
PRcon535_201:4	that	PRE(PRE)	that
PRcon535_201:5	works	VVZ(VVZ)	work
PRcon535_201:6	for	IN(IN)	for
PRcon535_201:7	linearly	RB(RB)	linearly
PRcon535_201:8	convex	JJ(JJ)	convex
PRcon535_201:9	_0	PA(PA)	

PRcon535_202:1	yeah	RE(RE)	yeah

PRcon535_203:1	and	CC(CC)	and
PRcon535_203:2	er	UH(UH)	er
PRcon535_203:3	we	PP(PP)	we
PRcon535_203:4	study	VVP(VVP)	study
PRcon535_203:5	the	DT(DT)	the
PRcon535_203:6	s_l	SYM(SYM)	s_l
PRcon535_203:7	two	CD(CD)	two
PRcon535_203:8	p_boundedness	PVC(NN)	
PRcon535_203:9	_0	PA(PA)	
PRcon535_203:10	with	IN(IN)	with
PRcon535_203:11	on	IN(IN)	on
PRcon535_203:12	the	DT(DT)	the
PRcon535_203:13	boundary	NN(NN)	boundary
PRcon535_203:14	of	IN(IN)	of
PRcon535_203:15	this	DT(DT)	this
PRcon535_203:16	operator	NN(NN)	operator
PRcon535_203:17	you	PP(PP)	you
PRcon535_203:18	see	VVP(VVP)	see
PRcon535_203:19	_0	PA(PA)	

PRcon535_204:1	yeah	RE(RE)	yeah

PRcon535_205:1	yah	RE(RE)	yah
PRcon535_205:2	yah	RE(RE)	yah
PRcon535_205:3	yah	RE(RE)	yah

PRcon535_206:1	and	CC(CC)	and
PRcon535_206:2	then	RB(RB)	then
PRcon535_206:3	we	PP(PP)	we
PRcon535_206:4	looked	VVD(VVD)	look
PRcon535_206:5	at	IN(IN)	at
PRcon535_206:6	the	DT(DT)	the
PRcon535_206:7	kerzman	NP(NP)	kerzman
PRcon535_206:8	stein	NP(NP)	stein
PRcon535_206:9	associated	JJ(JJ)	associated
PRcon535_206:10	operator	NN(NN)	operator
PRcon535_206:11	the	DT(DT)	the
PRcon535_206:12	difference	NN(NN)	difference
PRcon535_206:13	in	IN(IN)	in
PRcon535_206:14	the	DT(DT)	the
PRcon535_206:15	p_adjoint	PVC(JJ)/PVC(NN)	
PRcon535_206:16	_0	PA(PA)	

PRcon535_207:1	mhm	RE(RE)	mhm

PRcon535_208:1	because	IN(IN)	because
PRcon535_208:2	if	IN(IN)	if
PRcon535_208:3	that	DT(DT)	that
PRcon535_208:4	ends	VVZ(VVZ)	end
PRcon535_208:5	up	RP(RP)	up
PRcon535_208:6	being	VBG(VBG)	be
PRcon535_208:7	compact	JJ(JJ)	compact
PRcon535_208:8	_0	PA(PA)	
PRcon535_208:9	then	RB(RB)	then
PRcon535_208:10	you	PP(PP)	you
PRcon535_208:11	can	MD(MD)	can
PRcon535_208:12	study	VV(VV)	study
PRcon535_208:13	the	DT(DT)	the
PRcon535_208:14	szego	NN(NN)	szego
PRcon535_208:15	projection	NN(NN)	projection
PRcon535_208:16	you	PP(PP)	you
PRcon535_208:17	have	VHP(VHP)	have
PRcon535_208:18	p_boundedness	PVC(NN)	
PRcon535_208:19	results	NNS(NNS)	result
PRcon535_208:20	for	IN(IN)	for
PRcon535_208:21	the	DT(DT)	the
PRcon535_208:22	szego	NN(NN)	szego
PRcon535_208:23	projection	NN(NN)	projection
PRcon535_208:24	of	IN(IN)	of
PRcon535_208:25	this	DT(DT)	this
PRcon535_208:26	things	NNS(NNS)	thing
PRcon535_208:27	hh	BR(BR)	
PRcon535_208:28	_0	PA(PA)	

PRcon535_209:1	all	RB(RB)	all
PRcon535_209:2	right	RB(RB)	right
PRcon535_209:3	yah	RE(RE)	yah
PRcon535_209:4	yah	RE(RE)	yah
PRcon535_209:5	yah	RE(RE)	yah
PRcon535_209:6	yah	RE(RE)	yah

PRcon535_210:1	and	CC(CC)	and
PRcon535_210:2	what	WP(WP)	what
PRcon535_210:3	we	PP(PP)	we
PRcon535_210:4	got	VVD(VVD)	get
PRcon535_210:5	in	IN(IN)	in
PRcon535_210:6	this	DT(DT)	this
PRcon535_210:7	family	NN(NN)	family
PRcon535_210:8	so	DM(DM)	so
PRcon535_210:9	the	DT(DT)	the
PRcon535_210:10	boundary	NN(NN)	boundary
PRcon535_210:11	was	VBD(VBD)	be
PRcon535_210:12	s_c	SYM(SYM)	s_c
PRcon535_210:13	one	CD(CD)	one
PRcon535_210:14	alpha	NN(NN)	alpha
PRcon535_210:15	_0	PA(PA)	
PRcon535_210:16	p_non-smooth	PVC(JJ)	
PRcon535_210:17	_0	PA(PA)	

PRcon535_211:1	yah	RE(RE)	yah
PRcon535_211:2	_0	PA(PA)	

PRcon535_212:1	and	CC(CC)	and
PRcon535_212:2	we	PP(PP)	we
PRcon535_212:3	got	VVD(VVD)	get
PRcon535_212:4	s_l	SYM(SYM)	s_l
PRcon535_212:5	two	CD(CD)	two
PRcon535_212:6	p_boundedness	PVC(NN)	
PRcon535_212:7	of	IN(IN)	of
PRcon535_212:8	the	DT(DT)	the
PRcon535_212:9	cauchy	NP(NP)	cauchy
PRcon535_212:10	_0	PA(PA)	
PRcon535_212:11	fantappi	NP(NP)	fantappi
PRcon535_212:12	kernel	NN(NN)	kernel
PRcon535_212:13	_0	PA(PA)	
PRcon535_212:14	but	CC(CC)	but
PRcon535_212:15	p_non-compactness	PVC(NN)	
PRcon535_212:16	_0	PA(PA)	
PRcon535_212:17	of	IN(IN)	of
PRcon535_212:18	the	DT(DT)	the
PRcon535_212:19	kerzman	NP(NP)	kerzman
PRcon535_212:20	stein	NP(NP)	stein

PRcon535_213:1	of	IN(IN)	of
PRcon535_213:2	the	DT(DT)	the
PRcon535_213:3	op-	XX(XX)	

PRcon535_214:1	yah	RE(RE)	yah
PRcon535_214:2	okay	RE(RE)	okay
PRcon535_214:3	_0	PA(PA)	

PRcon535_215:1	which	PRE(PRE)	which
PRcon535_215:2	is	VBZ(VBZ)	be
PRcon535_215:3	absolutely	RB(RB)	absolutely
PRcon535_215:4	consistent	JJ(JJ)	consistent
PRcon535_215:5	with	IN(IN)	with
PRcon535_215:6	the	DT(DT)	the
PRcon535_215:7	p_one-dimensional	PVC(JJ)	
PRcon535_215:8	theory	NN(NN)	theory
PRcon535_215:9	_0	PA(PA)	
PRcon535_215:10	by	IN(IN)	by
PRcon535_215:11	the	DT(DT)	the
PRcon535_215:12	way	NN(NN)	way
PRcon535_215:13	_0	PA(PA)	

PRcon535_216:1	okay	RE(RE)	okay
PRcon535_216:2	okay	RE(RE)	okay
PRcon535_216:3	_2	PA(PA)	

PRcon535_217:1	but	CC(CC)	but
PRcon535_217:2	so	DM(DM)	so
PRcon535_217:3	this	DT(DT)	this
PRcon535_217:4	is	VBZ(VBZ)	be
PRcon535_217:5	extremely	RB(RB)	extremely
PRcon535_217:6	so	DM(DM)/RB(RB)	so
PRcon535_217:7	nobody	NN(NN)	nobody
PRcon535_217:8	knows	VVZ(VVZ)	know
PRcon535_217:9	whether	IN(IN)	whether
PRcon535_217:10	_0	PA(PA)	
PRcon535_217:11	erm	UH(UH)	erm
PRcon535_217:12	a	DT(DT)	a
PRcon535_217:13	p_non-smooth	PVC(JJ)	
PRcon535_217:14	linearly	RB(RB)	linearly
PRcon535_217:15	convex	JJ(JJ)	convex
PRcon535_217:16	domain	NN(NN)	domain
PRcon535_217:17	can	MD(MD)	can
PRcon535_217:18	be	VB(VB)	be
PRcon535_217:19	approximated	VVN(VVN)	approximate
PRcon535_217:20	by	IN(IN)	by
PRcon535_217:21	smooth	JJ(JJ)	smooth
PRcon535_217:22	_0	PA(PA)	

PRcon535_218:1	er	UH(UH)	er

PRcon535_219:1	linearly	RB(JJ)	linearly
PRcon535_219:2	p_convexness	PVC(NN)	

PRcon535_220:1	yah	RE(RE)	yah
PRcon535_220:2	yah	RE(RE)	yah
PRcon535_220:3	this	DT(DT)	this
PRcon535_220:4	is	VBZ(VBZ)	be
PRcon535_220:5	_0	PA(PA)	
PRcon535_220:6	this	DT(DT)	this
PRcon535_220:7	is	VBZ(VBZ)	be
PRcon535_220:8	_0	PA(PA)	

PRcon535_221:1	in	IN(IN)	in
PRcon535_221:2	the	DT(DT)	the
PRcon535_221:3	general	JJ(JJ)	general
PRcon535_221:4	case	NN(NN)	case
PRcon535_221:5	_0	PA(PA)	
PRcon535_221:6	cos	IN(IN)	cos
PRcon535_221:7	linearly	RB(RB)	linearly
PRcon535_221:8	convex	JJ(JJ)	convex
PRcon535_221:9	domains	NNS(NNS)	domain
PRcon535_221:10	are	VBP(VBP)	be
PRcon535_221:11	not	RB(RB)	not
PRcon535_221:12	local	JJ(JJ)	local
PRcon535_221:13	graphs	NNS(NNS)	graph
PRcon535_221:14	_1	PA(PA)	

PRcon535_222:1	no	RE(RE)	no
PRcon535_222:2	they	PP(PP)	they
PRcon535_222:3	are	VBP(VBP)	be
PRcon535_222:4	not	RB(RB)	not

PRcon535_223:1	they	PP(PP)	they
PRcon535_223:2	are	VBP(VBP)	be
PRcon535_223:3	not	RB(RB)	not
PRcon535_223:4	local	JJ(JJ)	local
PRcon535_223:5	graphs	NNS(NNS)	graph

PRcon535_224:1	no	RE(RE)	no
PRcon535_224:2	_1	PA(PA)	

PRcon535_225:1	then	RB(RB)	then
PRcon535_225:2	how	WRB(WRB)	how
PRcon535_225:3	would	MD(MD)	will
PRcon535_225:4	one	PP(PP)	one
PRcon535_225:5	do	VV(VV)	do
PRcon535_225:6	that	DT(DT)	that
PRcon535_225:7	_2	PA(PA)	
PRcon535_225:8	it	PP(PP)	it
PRcon535_225:9	's	VBS(VBS)	be
PRcon535_225:10	_1	PA(PA)	
PRcon535_225:11	very	RB(RB)	very
PRcon535_225:12	interesting	JJ(JJ)	interesting

PRcon535_226:1	erm	UH(UH)	erm

PRcon535_227:1	well	DM(DM)	well
PRcon535_227:2	i-	XX(XX)	
PRcon535_227:3	it	PP(PP)	it
PRcon535_227:4	has	VHZ(VHZ)	have
PRcon535_227:5	to	TO(TO)	to
PRcon535_227:6	something	NN(NN)	something
PRcon535_227:7	to	TO(TO)	to
PRcon535_227:8	do	VV(VV)	do
PRcon535_227:9	with	IN(IN)	with
PRcon535_227:10	the	DT(DT)	the
PRcon535_227:11	erm	UH(UH)	erm
PRcon535_227:12	_1	PA(PA)	
PRcon535_227:13	well	DM(DM)	well
PRcon535_227:14	er	UH(UH)	er
PRcon535_227:15	er	UH(UH)	er
PRcon535_227:16	hh	BR(BR)	
PRcon535_227:17	_3	PA(PA)	
PRcon535_227:18	i	PP(DM)	i
PRcon535_227:19	mean	VVP(DM)	mean
PRcon535_227:20	the	DT(DT)	the
PRcon535_227:21	erm	UH(UH)	erm
PRcon535_227:22	_2	PA(PA)	
PRcon535_227:23	distance	NN(NN)	distance
PRcon535_227:24	to	IN(IN)	to
PRcon535_227:25	the	DT(DT)	the
PRcon535_227:26	boundary	NN(NN)	boundary
PRcon535_227:27	er	UH(UH)	er
PRcon535_227:28	you	PP(PP)	you
PRcon535_227:29	you	PP(PP)	you
PRcon535_227:30	you	PP(PP)	you
PRcon535_227:31	when	WRB(WRB)	when
PRcon535_227:32	you	PP(PP)	you
PRcon535_227:33	look	VVP(VVP)	look
PRcon535_227:34	at	IN(IN)	at
PRcon535_227:35	the	DT(DT)	the
PRcon535_227:36	distance	NN(NN)	distance
PRcon535_227:37	to	IN(IN)	to
PRcon535_227:38	the	DT(DT)	the
PRcon535_227:39	boundary	NN(NN)	boundary

PRcon535_228:1	right	DM(DM)	right
PRcon535_228:2	if	IN(IN)	if
PRcon535_228:3	you	PP(PP)	you
PRcon535_228:4	take	VVP(VVP)	take
PRcon535_228:5	the	DT(DT)	the
PRcon535_228:6	less	JJR(JJR)	less
