POwgd510_1:1	now	RB(RB)	now
POwgd510_391:217	_0	PA(PA)	
POwgd510_391:218	not	RB(RB)	not
POwgd510_391:219	only	RB(RB)	only
POwgd510_391:220	not	RB(RB)	not
POwgd510_391:221	only	RB(RB)	only
POwgd510_391:222	to	TO(TO)	to
POwgd510_391:223	listen	VV(VV)	listen
POwgd510_391:224	_0	PA(PA)	

POwgd510_392:1	erm	UH(UH)	erm
POwgd510_392:2	or	CC(CC)	or
POwgd510_392:3	the	DT(DT)	the
POwgd510_392:4	these	DT(DT)	these
POwgd510_392:5	structures	NNS(NNS)	structure
POwgd510_392:6	can	MD(MD)	can
POwgd510_392:7	themselves	PP(PP)	they
POwgd510_392:8	implement	VV(VV)	implement
POwgd510_392:9	_0	PA(PA)	
POwgd510_392:10	like	DM(DM)	like
POwgd510_392:11	for	RB(RB)	for
POwgd510_392:12	example	RB(RB)	example
POwgd510_392:13	_0	PA(PA)	
POwgd510_392:14	sorry	FI(FI)	sorry
POwgd510_392:15	to	TO(TO)	to
POwgd510_392:16	keep	VV(VV)	keep
POwgd510_392:17	coming	VVG(VVG)	come
POwgd510_392:18	back	RB(RB)	back
POwgd510_392:19	at	IN(IN)	at
POwgd510_392:20	this	DT(DT)	this
POwgd510_392:21	but	CC(CC)	but
POwgd510_392:22	the	DT(DT)	the
POwgd510_392:23	kosovo	NP(NP)	kosovo
POwgd510_392:24	youth	NN(NN)	youth
POwgd510_392:25	action	NN(NN)	action
POwgd510_392:26	_0	PA(PA)	
POwgd510_392:27	councils	NNS(NNS)	council
POwgd510_392:28	will	MD(MD)	will
POwgd510_392:29	be	VB(VB)	be
POwgd510_392:30	implementing	VVG(VVG)	implement
POwgd510_392:31	the	DT(DT)	the
POwgd510_392:32	kosovo	NP(NP)	kosovo
POwgd510_392:33	youth	NN(NN)	youth
POwgd510_392:34	action	NN(NN)	action
POwgd510_392:35	plan	NN(NN)	plan
POwgd510_392:36	_0	PA(PA)	
POwgd510_392:37	as	IN(IN)	as
POwgd510_392:38	a	DT(DT)	a
POwgd510_392:39	governmental	JJ(JJ)	governmental
POwgd510_392:40	strategy	NN(NN)	strategy
POwgd510_392:41	_0	PA(PA)	
POwgd510_392:42	erm	UH(UH)	erm
POwgd510_392:43	_0	PA(PA)	
POwgd510_392:44	that	DT(DT)	that
POwgd510_392:45	goes	VVZ(VVZ)	go
POwgd510_392:46	together	RB(RB)	together
POwgd510_392:47	with	IN(IN)	with
POwgd510_392:48	the	DT(DT)	the
POwgd510_392:49	youth	NN(NN)	youth
POwgd510_392:50	policy	NN(NN)	policy
POwgd510_392:51	as	IN(IN)	as
POwgd510_392:52	the	DT(DT)	the
POwgd510_392:53	implementing	VVG(NN)	implement/implementing
POwgd510_392:54	mechanism	NN(NN)	mechanism
POwgd510_392:55	_0	PA(PA)	
POwgd510_392:56	so	DM(DM)	so
POwgd510_392:57	this	DT(DT)	this
POwgd510_392:58	means	VVZ(VVZ)	mean
POwgd510_392:59	that	IN(IN)	that
POwgd510_392:60	_0	PA(PA)	
POwgd510_392:61	these	DT(DT)	these
POwgd510_392:62	kosovo	NP(NP)	kosovo
POwgd510_392:63	youth	NN(NN)	youth
POwgd510_392:64	action	NN(NN)	action
POwgd510_392:65	councils	NNS(NNS)	council
POwgd510_392:66	will	MD(MD)	will
POwgd510_392:67	_0	PA(PA)	
POwgd510_392:68	will	MD(MD)	will
POwgd510_392:69	be	VB(VB)	be
POwgd510_392:70	_0	PA(PA)	
POwgd510_392:71	partly	RB(RB)	partly
POwgd510_392:72	implementing	VVG(VVG)	implement
POwgd510_392:73	the	DT(DT)	the
POwgd510_392:74	governmental	JJ(JJ)	governmental
POwgd510_392:75	plan	NN(NN)	plan
POwgd510_392:76	_0	PA(PA)	
POwgd510_392:77	and	CC(CC)	and
POwgd510_392:78	they	PP(PP)	they
POwgd510_392:79	are	VBP(VBP)	be
POwgd510_392:80	representative	JJ(JJ)	representative
POwgd510_392:81	of	IN(IN)	of
POwgd510_392:82	the	DT(DT)	the
POwgd510_392:83	civil	JJ(JJ)	civil
POwgd510_392:84	society	NN(NN)	society

POwgd510_393:1	kosovo	NP(NP)	kosovo
POwgd510_393:2	is	VBZ(VBZ)	be
POwgd510_393:3	administered	VVN(VVN)	administer
POwgd510_393:4	it	PP(PP)	it
POwgd510_393:5	's	VBS(VBS)	be
POwgd510_393:6	it	PP(PP)	it
POwgd510_393:7	's	VBS(VBS)	be
POwgd510_393:8	easy	JJ(JJ)	easy
POwgd510_393:9	to	TO(TO)	to
POwgd510_393:10	do	VV(VV)	do
POwgd510_393:11	these	DT(DT)	these
POwgd510_393:12	things	NNS(NNS)	thing
POwgd510_393:13	in	IN(IN)	in
POwgd510_393:14	kosovo	NP(NP)	kosovo
POwgd510_393:15	because	IN(IN)	because

POwgd510_394:1	x	UNI(UNI)	
POwgd510_394:2	you	PP(PP)	you
POwgd510_394:3	x	UNI(UNI)	
POwgd510_394:4	xxx	UNI(UNI)	
POwgd510_394:5	@@@@@	LA(LA)	

POwgd510_395:1	yeah	RE(RE)	yeah
POwgd510_395:2	x	UNI(UNI)	
POwgd510_395:3	x	UNI(UNI)	
POwgd510_395:4	x	UNI(UNI)	
POwgd510_395:5	x	UNI(UNI)	

POwgd510_396:1	be	VB(VB)	be
POwgd510_396:2	good	JJ(JJ)	good
POwgd510_396:3	to	TO(TO)	to
POwgd510_396:4	hear	VV(VV)	hear
POwgd510_396:5	our	PP$(PP$)	we
POwgd510_396:6	two	CD(CD)	two
POwgd510_396:7	other	JJ(JJ)	other
POwgd510_396:8	women	NNS(NNS)	woman

POwgd510_397:1	that	DT(DT)	that
POwgd510_397:2	's	VBS(VBS)	be
POwgd510_397:3	not	RB(RB)	not
POwgd510_397:4	that	RB(RB)	that
POwgd510_397:5	easy	JJ(JJ)	easy
POwgd510_397:6	to	TO(TO)	to
POwgd510_397:7	complement	VV(VV)	complement

POwgd510_398:1	a_[S4]	NP(NP)	
POwgd510_398:2	and	CC(CC)	and
POwgd510_398:3	a_[S8]	NP(NP)	

POwgd510_399:1	no	RE(RE)	no
POwgd510_399:2	xx	UNI(UNI)	
POwgd510_399:3	because	IN(IN)	because
POwgd510_399:4	i	PP(PP)	i
POwgd510_399:5	'm	VBP(VBP)	be
POwgd510_399:6	studying	VVG(VVG)	study
POwgd510_399:7	_0	PA(PA)	
POwgd510_399:8	kosovo	NP(NP)	kosovo
POwgd510_399:9	a	RB(RB)	a
POwgd510_399:10	lot	RB(RB)	lot

POwgd510_400:1	okay	RE(RE)	okay
POwgd510_400:2	you	PP(PP)	you
POwgd510_400:3	are	VBP(VBP)	be

POwgd510_401:1	for	IN(IN)	for
POwgd510_401:2	a	DT(DT)	a
POwgd510_401:3	lot	NN(NN)	lot
POwgd510_401:4	of	IN(IN)	of
POwgd510_401:5	years	NNS(NNS)	year

POwgd510_402:1	a_[S4]	NP(NP)	
POwgd510_402:2	_1	PA(PA)	
POwgd510_402:3	you	PP(PP)	you
POwgd510_402:4	go	VVP(VVP)	go
POwgd510_402:5	first	RB(RB)	first

POwgd510_403:1	and	CC(CC)	and
POwgd510_403:2	discuss	VV(VV)	discuss
POwgd510_403:3	the	DT(DT)	the
POwgd510_403:4	administration	NN(NN)	administration
POwgd510_403:5	_0	PA(PA)	
POwgd510_403:6	the	DT(DT)	the
POwgd510_403:7	government	NN(NN)	government
POwgd510_403:8	to	TO(TO)	to

POwgd510_404:1	yah	RE(RE)	yah
POwgd510_404:2	you	PP(PP)	you
POwgd510_404:3	guys	NNS(NNS)	guy
POwgd510_404:4	er	UH(UH)	er
POwgd510_404:5	have	VHP(VHP)	have
POwgd510_404:6	er	UH(UH)	er
POwgd510_404:7	good	JJ(JJ)	good
POwgd510_404:8	er	UH(UH)	er
POwgd510_404:9	opinions	NNS(NNS)	opinion
POwgd510_404:10	er	UH(UH)	er
POwgd510_404:11	about	IN(IN)	about
POwgd510_404:12	that	DT(DT)	that
POwgd510_404:13	_0	PA(PA)	
POwgd510_404:14	erm	UH(UH)	erm
POwgd510_404:15	i	PP(PP)	i
POwgd510_404:16	think	VVP(VVP)	think
POwgd510_404:17	x	UNI(UNI)	
POwgd510_404:18	x	UNI(UNI)	
POwgd510_404:19	x	UNI(UNI)	
POwgd510_404:20	i-	XX(XX)	
POwgd510_404:21	id-	XX(XX)	
POwgd510_404:22	ideas	NNS(NNS)	idea
POwgd510_404:23	except	IN(IN)	except
POwgd510_404:24	that	DT(DT)	that
POwgd510_404:25	_0	PA(PA)	
POwgd510_404:26	er	UH(UH)	er
POwgd510_404:27	actually	RB(RB)	actually
POwgd510_404:28	xx	UNI(UNI)	
POwgd510_404:29	i	PP(PP)	i
POwgd510_404:30	feel	VVP(VVP)	feel
POwgd510_404:31	like	IN(IN)	like
POwgd510_404:32	that	DT(DT)	that
POwgd510_404:33	's	VBS(VBS)	be
POwgd510_404:34	it	PP(PP)	it
POwgd510_404:35	's	VBS(VBS)	be
POwgd510_404:36	qui-	XX(XX)	
POwgd510_404:37	quite	RB(RB)	quite
POwgd510_404:38	good	JJ(JJ)	good
POwgd510_404:39	title	NN(NN)	title
POwgd510_404:40	who	PRE(PRE)	who
POwgd510_404:41	gathers	VVZ(VVZ)	gather
POwgd510_404:42	_0	PA(PA)	
POwgd510_404:43	all	PDT(PDT)	all
POwgd510_404:44	the	DT(DT)	the
POwgd510_404:45	organization	NN(NN)	organization
POwgd510_404:46	here	RB(RB)	here
POwgd510_404:47	_0	PA(PA)	
POwgd510_404:48	so	DM(DM)	so
POwgd510_404:49	we	PP(PP)	we
POwgd510_404:50	get	VVP(VVP)	get
POwgd510_404:51	diverse	JJ(JJ)	diverse
POwgd510_404:52	er	UH(UH)	er
POwgd510_404:53	opinion	NN(NN)	opinion
POwgd510_404:54	and	CC(CC)	and
POwgd510_404:55	_0	PA(PA)	
POwgd510_404:56	er	UH(UH)	er
POwgd510_404:57	youth	NN(NN)	youth
POwgd510_404:58	it	PP(PP)	it
POwgd510_404:59	erm	UH(UH)	erm
POwgd510_404:60	_1	PA(PA)	
POwgd510_404:61	things	NNS(NNS)	thing
POwgd510_404:62	er	UH(UH)	er
POwgd510_404:63	t-	XX(XX)	
POwgd510_404:64	to	IN(IN)/TO(TO)	to
POwgd510_404:65	er	UH(UH)	er
POwgd510_404:66	_0	PA(PA)	
POwgd510_404:67	i	PP(PP)	i
POwgd510_404:68	think	VVP(VVP)	think
POwgd510_404:69	x	UNI(UNI)	
POwgd510_404:70	xx	UNI(UNI)	
POwgd510_404:71	back	RB(RB)	back
POwgd510_404:72	to	IN(IN)	to
POwgd510_404:73	the	DT(DT)	the
POwgd510_404:74	korea	NP(NP)	korea
POwgd510_404:75	or	CC(CC)	or
POwgd510_404:76	you	PP(PP)	you
POwgd510_404:77	guys	NNS(NNS)	guy
POwgd510_404:78	to	IN(IN)	to
POwgd510_404:79	your	PP$(PP$)	you
POwgd510_404:80	country	NN(NN)	country
POwgd510_404:81	_0	PA(PA)	
POwgd510_404:82	er	UH(UH)	er
POwgd510_404:83	maybe	RB(RB)	maybe
POwgd510_404:84	the	DT(DT)	the
POwgd510_404:85	youth	NN(NN)	youth
POwgd510_404:86	share	VVP(VVP)	share
POwgd510_404:87	together	RB(RB)	together
POwgd510_404:88	their	PP$(PP$)	they
POwgd510_404:89	er	UH(UH)	er
POwgd510_404:90	_0	PA(PA)	
POwgd510_404:91	er	UH(UH)	er
POwgd510_404:92	opinions	NNS(NNS)	opinion
POwgd510_404:93	_0	PA(PA)	
POwgd510_404:94	erm	UH(UH)	erm
POwgd510_404:95	they	PP(PP)	they
POwgd510_404:96	begin	VVP(VVP)	begin
POwgd510_404:97	we	PP(PP)	we
POwgd510_404:98	have	VHP(VHP)	have
POwgd510_404:99	er	UH(UH)	er
POwgd510_404:100	some	DT(DT)	some
POwgd510_404:101	press	NN(NN)	press
POwgd510_404:102	or	CC(CC)	or
POwgd510_404:103	community	NN(NN)	community
POwgd510_404:104	_0	PA(PA)	
POwgd510_404:105	for	IN(IN)	for
POwgd510_404:106	them	PP(PP)	they
POwgd510_404:107	for	IN(IN)	for
POwgd510_404:108	maybe	RB(RB)	maybe
POwgd510_404:109	they	PP(PP)	they
POwgd510_404:110	can	MD(MD)	can
POwgd510_404:111	make	VV(VV)	make
POwgd510_404:112	a	DT(DT)	a
POwgd510_404:113	decision	NN(NN)	decision
POwgd510_404:114	and	CC(CC)	and
POwgd510_404:115	then	RB(RB)	then
POwgd510_404:116	_0	PA(PA)	
POwgd510_404:117	they	PP(PP)	they
POwgd510_404:118	h-	XX(XX)	
POwgd510_404:119	x	UNI(UNI)	
POwgd510_404:120	erm	UH(UH)	erm
POwgd510_404:121	_0	PA(PA)	
POwgd510_404:122	er	UH(UH)	er
POwgd510_404:123	talk	VVP(VVP)	talk
POwgd510_404:124	to	IN(IN)	to
POwgd510_404:125	a	DT(DT)	a
POwgd510_404:126	govxx	UNI(UNI)	
POwgd510_404:127	or	CC(CC)	or
POwgd510_404:128	a	DT(DT)	a
POwgd510_404:129	some	DT(DT)	some
POwgd510_404:130	other	JJ(JJ)	other
POwgd510_404:131	organizations	NNS(NNS)	organization
POwgd510_404:132	and	CC(CC)	and
POwgd510_404:133	er	UH(UH)	er
POwgd510_404:134	i	PP(PP)	i
POwgd510_404:135	x	UNI(UNI)	
POwgd510_404:136	i	PP(PP)	i
POwgd510_404:137	think	VVP(VVP)	think
POwgd510_404:138	_0	PA(PA)	
POwgd510_404:139	er	UH(UH)	er
POwgd510_404:140	erm	UH(UH)	erm
POwgd510_404:141	a	DT(DT)	a
POwgd510_404:142	good	JJ(JJ)	good
POwgd510_404:143	reason	NN(NN)	reason
POwgd510_404:144	i	PP(PP)	i
POwgd510_404:145	think	VVP(VVP)	think
POwgd510_404:146	_0	PA(PA)	
POwgd510_404:147	we	PP(PP)	we
POwgd510_404:148	have	VHP(VHP)	have
POwgd510_404:149	to	TO(TO)	to
POwgd510_404:150	gather	VV(VV)	gather
POwgd510_404:151	their	PP$(PP$)	they
POwgd510_404:152	opinions	NNS(NNS)	opinion
POwgd510_404:153	so	DM(DM)	so
POwgd510_404:154	er	UH(UH)	er
POwgd510_404:155	include	VV(VV)	include
POwgd510_404:156	all	DT(DT)	all
POwgd510_404:157	of	IN(IN)	of
POwgd510_404:158	the	DT(DT)	the
POwgd510_404:159	organizations	NNS(NNS)	organization

POwgd510_405:1	hm	RE(RE)	hm

POwgd510_406:1	hm	RE(RE)	hm

POwgd510_407:1	x	UNI(UNI)	
POwgd510_407:2	_0	PA(PA)	

POwgd510_408:1	okay	RE(RE)	okay
POwgd510_408:2	that	DT(DT)	that
POwgd510_408:3	would	MD(MD)	will
POwgd510_408:4	be	VB(VB)	be
POwgd510_408:5	that	DT(DT)	that
POwgd510_408:6	's	VBS(VBS)	be
POwgd510_408:7	also	RB(RB)	also
POwgd510_408:8	very	RB(RB)	very
POwgd510_408:9	good	JJ(JJ)	good
POwgd510_408:10	i	PP(DM)	i
POwgd510_408:11	mean	VVP(DM)	mean
POwgd510_408:12	_0	PA(PA)	
POwgd510_408:13	not	RB(RB)	not
POwgd510_408:14	only	RB(RB)	only
POwgd510_408:15	as	IN(IN)	as
POwgd510_408:16	we	PP(PP)	we
POwgd510_408:17	're	VBP(VBP)	be
POwgd510_408:18	here	RB(RB)	here
POwgd510_408:19	but	CC(CC)	but
POwgd510_408:20	also	RB(RB)	also
POwgd510_408:21	engaging	VVG(VVG)	engage
POwgd510_408:22	other	JJ(JJ)	other
POwgd510_408:23	organizations	NNS(NNS)	organization
POwgd510_408:24	_0	PA(PA)	
POwgd510_408:25	in	IN(IN)	in
POwgd510_408:26	the	DT(DT)	the
POwgd510_408:27	country	NN(NN)	country
POwgd510_408:28	in	IN(IN)	in
POwgd510_408:29	that	DT(DT)	that
POwgd510_408:30	particular	JJ(JJ)	particular
POwgd510_408:31	areas	NNS(NNS)	area
POwgd510_408:32	and	CC(CC)	and
POwgd510_408:33	_0	PA(PA)	
POwgd510_408:34	hear	VVP(VVP)	hear
POwgd510_408:35	what	WP(WP)	what
POwgd510_408:36	they	PP(PP)	they
POwgd510_408:37	have	VHP(VHP)	have
POwgd510_408:38	to	TO(TO)	to
POwgd510_408:39	say	VV(VV)	say
POwgd510_408:40	_0	PA(PA)	
POwgd510_408:41	in	IN(IN)	in
POwgd510_408:42	the	DT(DT)	the
POwgd510_408:43	x	UNI(UNI)	
POwgd510_408:44	x	UNI(UNI)	
POwgd510_408:45	xx	UNI(UNI)	
POwgd510_408:46	x	UNI(UNI)	
POwgd510_408:47	communities	NNS(NNS)	community

POwgd510_409:1	yeah	RE(RE)	yeah
POwgd510_409:2	x	UNI(UNI)	
POwgd510_409:3	x	UNI(UNI)	
POwgd510_409:4	x	UNI(UNI)	
POwgd510_409:5	xx	UNI(UNI)	

POwgd510_410:1	there	EX(EX)	there
POwgd510_410:2	's	VBS(VBS)	be
POwgd510_410:3	no	DT(DT)	no
POwgd510_410:4	monopoly	NN(NN)	monopoly
POwgd510_410:5	of	IN(IN)	of
POwgd510_410:6	xx	UNI(UNI)	
POwgd510_410:7	xx	UNI(UNI)	
POwgd510_410:8	right	DM(DM)	right

POwgd510_411:1	mhm	RE(RE)	mhm

POwgd510_412:1	@	LA(LA)	

POwgd510_413:1	yeah	RE(RE)	yeah
POwgd510_413:2	thank	FI(FI)	thank
POwgd510_413:3	you	FI(FI)	you
POwgd510_413:4	@@	LA(LA)	
POwgd510_413:5	@	LA(LA)	

POwgd510_414:1	a_[S8]	NP(NP)	
POwgd510_414:2	_1	PA(PA)	

POwgd510_415:1	okay	RE(RE)	okay
POwgd510_415:2	erm	UH(UH)	erm
POwgd510_415:3	_1	PA(PA)	
POwgd510_415:4	no	RE(RE)	no
POwgd510_415:5	i	PP(PP)/PP(DM)	i
POwgd510_415:6	see	VVP(VVP)/VVP(DM)	see
POwgd510_415:7	_0	PA(PA)	
POwgd510_415:8	one	CD(CD)	one
POwgd510_415:9	of	IN(IN)	of
POwgd510_415:10	the	DT(DT)	the
POwgd510_415:11	x	UNI(UNI)	
POwgd510_415:12	that	PRE(PRE)	that
POwgd510_415:13	we	PP(PP)	we
POwgd510_415:14	could	MD(MD)	can
POwgd510_415:15	use	VV(VV)	use
POwgd510_415:16	erm	UH(UH)	erm
POwgd510_415:17	_0	PA(PA)	
POwgd510_415:18	sure	JJ(JJ)	sure
POwgd510_415:19	you	PP(PP)	you
POwgd510_415:20	want	VVP(VVP)	want
POwgd510_415:21	them	PP(PP)	they
POwgd510_415:22	to	TO(TO)	to
POwgd510_415:23	get	VV(VV)	get
POwgd510_415:24	inform	VV(VV)	inform
POwgd510_415:25	the	DT(DT)	the
POwgd510_415:26	young	JJ(JJ)	young
POwgd510_415:27	people	NNS(NNS)	people
POwgd510_415:28	_0	PA(PA)	
POwgd510_415:29	so	DM(DM)	so
POwgd510_415:30	you	PP(PP)	you
POwgd510_415:31	've	VHP(VHP)	have
POwgd510_415:32	got	VVN(VVN)	get
POwgd510_415:33	to	TO(TO)	to
POwgd510_415:34	think	VV(VV)	think
POwgd510_415:35	about	IN(IN)	about
POwgd510_415:36	what	WP(WP)	what
POwgd510_415:37	is	VBZ(VBZ)	be
POwgd510_415:38	that	PRE(PRE)	that
POwgd510_415:39	the	DT(DT)	the
POwgd510_415:40	young	JJ(JJ)	young
POwgd510_415:41	people	NNS(NNS)	people
POwgd510_415:42	_0	PA(PA)	
POwgd510_415:43	are	VBP(VBP)	be
POwgd510_415:44	into	IN(IN)	into
POwgd510_415:45	_0	PA(PA)	
POwgd510_415:46	what	WP(WP)	what
POwgd510_415:47	is	VBZ(VBZ)	be
POwgd510_415:48	it	PP(PP)	it
POwgd510_415:49	they	PP(PP)	they
POwgd510_415:50	really	RB(RB)	really
POwgd510_415:51	_0	PA(PA)	
POwgd510_415:52	the	DT(DT)	the
POwgd510_415:53	young	JJ(JJ)	young
POwgd510_415:54	can	MD(MD)	can
POwgd510_415:55	relate	VV(VV)	relate
POwgd510_415:56	to	IN(IN)	to
POwgd510_415:57	_0	PA(PA)	
POwgd510_415:58	i	PP(PP)	i
POwgd510_415:59	think	VVP(VVP)	think
POwgd510_415:60	one	CD(CD)	one
POwgd510_415:61	of	IN(IN)	of
POwgd510_415:62	the	DT(DT)	the
POwgd510_415:63	things	NNS(NNS)	thing
POwgd510_415:64	w-	XX(XX)	
POwgd510_415:65	er	UH(UH)	er
POwgd510_415:66	or	CC(CC)	or
POwgd510_415:67	two	CD(CD)	two
POwgd510_415:68	that	PRE(PRE)	that
POwgd510_415:69	we	PP(PP)	we
POwgd510_415:70	could	MD(MD)	can
POwgd510_415:71	use	VV(VV)	use
POwgd510_415:72	_0	PA(PA)	
POwgd510_415:73	is	VBZ(VBZ)	be
POwgd510_415:74	i	PP(PP)	i
POwgd510_415:75	know	VVP(VVP)	know
POwgd510_415:76	this	DT(DT)	this
POwgd510_415:77	has	VHZ(VHZ)	have
POwgd510_415:78	probably	RB(RB)	probably
POwgd510_415:79	already	RB(RB)	already
POwgd510_415:80	xx	UNI(UNI)	
POwgd510_415:81	been	VBN(VBN)	be
POwgd510_415:82	used	VVN(VVN)	use
POwgd510_415:83	but	CC(CC)	but
POwgd510_415:84	is	VBZ(VBZ)	be
POwgd510_415:85	the	DT(DT)	the
POwgd510_415:86	internet	NN(NN)	internet
POwgd510_415:87	_0	PA(PA)	
POwgd510_415:88	as	IN(IN)	as
POwgd510_415:89	one	CD(CD)	one
POwgd510_415:90	way	NN(NN)	way

POwgd510_416:1	hm	RE(RE)	hm

POwgd510_417:1	xx	UNI(UNI)	
POwgd510_417:2	get	VV(VV)/VVP(VVP)	get
POwgd510_417:3	always	RB(RB)	always
POwgd510_417:4	a	DT(DT)	a
POwgd510_417:5	specific	JJ(JJ)	specific
POwgd510_417:6	xx	UNI(UNI)	
POwgd510_417:7	_1	PA(PA)	

POwgd510_418:1	hm	RE(RE)	hm

POwgd510_419:1	x	UNI(UNI)	
POwgd510_419:2	x	UNI(UNI)	
POwgd510_419:3	x	UNI(UNI)	
POwgd510_419:4	x	UNI(UNI)	
POwgd510_419:5	x	UNI(UNI)	
POwgd510_419:6	be	VB(VB)	be
POwgd510_419:7	_0	PA(PA)	
POwgd510_419:8	x	UNI(UNI)	
POwgd510_419:9	x	UNI(UNI)	
POwgd510_419:10	youth	NN(NN)	youth
POwgd510_419:11	forums	NNS(NNS)	forum
POwgd510_419:12	_0	PA(PA)	
POwgd510_419:13	erm	UH(UH)	erm
POwgd510_419:14	online	RB(RB)	online
POwgd510_419:15	_0	PA(PA)	
POwgd510_419:16	and	CC(CC)	and
POwgd510_419:17	that	DT(DT)	that
POwgd510_419:18	way	NN(NN)	way
POwgd510_419:19	the	DT(DT)	the
POwgd510_419:20	young	JJ(JJ)	young
POwgd510_419:21	people	NNS(NNS)	people
POwgd510_419:22	were	VBD(VBD)	be
POwgd510_419:23	able	JJ(JJ)	able
POwgd510_419:24	to	TO(TO)	to
POwgd510_419:25	then	RB(RB)	then
POwgd510_419:26	_0	PA(PA)	
POwgd510_419:27	express	VV(VV)	express
POwgd510_419:28	their	PP$(PP$)	they
POwgd510_419:29	own	JJ(JJ)	own
POwgd510_419:30	voice	NN(NN)	voice
POwgd510_419:31	and	CC(CC)	and
POwgd510_419:32	opinion	NN(NN)	opinion
POwgd510_419:33	_0	PA(PA)	
POwgd510_419:34	through	IN(IN)	through
POwgd510_419:35	a	DT(DT)	a
POwgd510_419:36	youth	NN(NN)	youth
POwgd510_419:37	forum	NN(NN)	forum
POwgd510_419:38	because	IN(IN)	because
POwgd510_419:39	that	DT(DT)	that
POwgd510_419:40	's	VBS(VBS)	be
POwgd510_419:41	something	NN(NN)	something
POwgd510_419:42	that	PRE(PRE)	that
POwgd510_419:43	they	PP(PP)	they
POwgd510_419:44	're	VBP(VBP)	be
POwgd510_419:45	using	VVG(VVG)	use
POwgd510_419:46	_0	PA(PA)	
POwgd510_419:47	on	IN(IN)	on
POwgd510_419:48	a	DT(DT)	a
POwgd510_419:49	daily	JJ(JJ)	daily
POwgd510_419:50	basis	NN(NN)	basis
POwgd510_419:51	now	RB(RB)	now
POwgd510_419:52	xx	UNI(UNI)	
POwgd510_419:53	x	UNI(UNI)	
POwgd510_419:54	x	UNI(UNI)	
POwgd510_419:55	x	UNI(UNI)	
POwgd510_419:56	x	UNI(UNI)	
POwgd510_419:57	x	UNI(UNI)	
POwgd510_419:58	x	UNI(UNI)	
POwgd510_419:59	x	UNI(UNI)	
POwgd510_419:60	x	UNI(UNI)	
POwgd510_419:61	x	UNI(UNI)	
POwgd510_419:62	x	UNI(UNI)	
POwgd510_419:63	in	IN(IN)	in
POwgd510_419:64	governments	NNS(NNS)	government
POwgd510_419:65	_0	PA(PA)	
POwgd510_419:66	erm	UH(UH)	erm
POwgd510_419:67	forums	NNS(NNS)	forum
POwgd510_419:68	are	VBP(VBP)	be
POwgd510_419:69	not	RB(RB)	not
POwgd510_419:70	_0	PA(PA)	
POwgd510_419:71	sure	JJ(JJ)	sure
POwgd510_419:72	about	IN(IN)	about
POwgd510_419:73	to	TO(TO)	to
POwgd510_419:74	go	VV(VV)	go
POwgd510_419:75	up	IN(IN)	up
POwgd510_419:76	that	DT(DT)	that
POwgd510_419:77	level	NN(NN)	level
POwgd510_419:78	but	CC(CC)	but
POwgd510_419:79	simple	JJ(JJ)	simple
POwgd510_419:80	youth	NN(NN)	youth
POwgd510_419:81	_0	PA(PA)	
POwgd510_419:82	like	DM(DM)	like
POwgd510_419:83	chat	NN(NN)	chat
POwgd510_419:84	rooms	NNS(NNS)	room
POwgd510_419:85	youth	NN(NN)	youth
POwgd510_419:86	forums	NNS(NNS)	forum
POwgd510_419:87	in	IN(IN)	in
POwgd510_419:88	some	DT(DT)	some
POwgd510_419:89	way	NN(NN)	way
POwgd510_419:90	they	PP(PP)	they
POwgd510_419:91	express	VVP(VVP)	express
POwgd510_419:92	_0	PA(PA)	
POwgd510_419:93	their	PP$(PP$)	they
POwgd510_419:94	opinion	NN(NN)	opinion
POwgd510_419:95	that	DT(DT)	that
POwgd510_419:96	way	NN(NN)	way

POwgd510_420:1	mhm	RE(RE)	mhm
POwgd510_420:2	_1	PA(PA)	

POwgd510_421:1	actually	RB(RB)	actually
POwgd510_421:2	_0	PA(PA)	
POwgd510_421:3	to	TO(TO)	to
POwgd510_421:4	come	VV(VV)	come
POwgd510_421:5	back	RB(RB)	back
POwgd510_421:6	to	IN(IN)	to
POwgd510_421:7	the	DT(DT)	the
POwgd510_421:8	_0	PA(PA)	
POwgd510_421:9	the	DT(DT)	the
POwgd510_421:10	question	NN(NN)	question
POwgd510_421:11	i	PP(PP)	i
POwgd510_421:12	know	VVP(VVP)	know
POwgd510_421:13	that	IN(IN)	that
POwgd510_421:14	we	PP(PP)	we
POwgd510_421:15	had	VHD(VHD)	have
POwgd510_421:16	already	RB(RB)	already
POwgd510_421:17	been	VBN(VBN)	be
POwgd510_421:18	discussing	VVG(VVG)	discuss
POwgd510_421:19	a	RB(RB)	a
POwgd510_421:20	lot	RB(RB)	lot
POwgd510_421:21	before	RB(RB)	before
POwgd510_421:22	_0	PA(PA)	
POwgd510_421:23	but	CC(CC)	but
POwgd510_421:24	_0	PA(PA)	
POwgd510_421:25	one	CD(CD)	one
POwgd510_421:26	of	IN(IN)	of
POwgd510_421:27	the	DT(DT)	the
POwgd510_421:28	things	NNS(NNS)	thing
POwgd510_421:29	and	CC(CC)	and
POwgd510_421:30	maybe	RB(RB)	maybe
POwgd510_421:31	i	PP(PP)	i
POwgd510_421:32	just	RB(RB)	just
POwgd510_421:33	wan	VVP(VVP)	want
POwgd510_421:34	na	TO(TO)	to
