POmtg404_1:1	okay	RE(RE)	okay
POmtg404_554:141	comprehensive	JJ(JJ)	comprehensive
POmtg404_554:142	survey	NN(NN)	survey
POmtg404_554:143	of	IN(IN)	of
POmtg404_554:144	of	IN(IN)	of
POmtg404_554:145	all	DT(DT)	all
POmtg404_554:146	evaluation	NN(NN)	evaluation
POmtg404_554:147	agencies	NNS(NNS)	agency
POmtg404_554:148	in	IN(IN)	in
POmtg404_554:149	certain	JJ(JJ)	certain
POmtg404_554:150	eastern	NP(NP)	eastern
POmtg404_554:151	europe	NP(NP)	europe
POmtg404_554:152	_0	PA(PA)	
POmtg404_554:153	w-	XX(XX)	
POmtg404_554:154	we	PP(PP)	we
POmtg404_554:155	publish	VVP(VVP)	publish
POmtg404_554:156	er	UH(UH)	er
POmtg404_554:157	we	PP(PP)	we
POmtg404_554:158	published	VVD(VVD)	publish
POmtg404_554:159	once	RB(RB)	once
POmtg404_554:160	i-	XX(XX)	
POmtg404_554:161	er	UH(UH)	er
POmtg404_554:162	two	CD(CD)	two
POmtg404_554:163	years	NNS(NNS)	year
POmtg404_554:164	ago	RB(RB)	ago
POmtg404_554:165	and	CC(CC)	and
POmtg404_554:166	now	RB(RB)	now
POmtg404_554:167	there	EX(EX)	there
POmtg404_554:168	is	VBZ(VBZ)	be
POmtg404_554:169	new	JJ(JJ)	new
POmtg404_554:170	edition	NN(NN)	edition
POmtg404_554:171	prepared	VVN(VVN)	prepare

POmtg404_555:1	mhm	RE(RE)	mhm
POmtg404_555:2	_0	PA(PA)	

POmtg404_556:1	which	PRE(PRE)	which
POmtg404_556:2	is	VBZ(VBZ)	be
POmtg404_556:3	a	DT(DT)	a
POmtg404_556:4	trial	NN(NN)	trial
POmtg404_556:5	somehow	RB(RB)	somehow
POmtg404_556:6	to	TO(TO)	to
POmtg404_556:7	make	VV(VV)	make
POmtg404_556:8	a	DT(DT)	a
POmtg404_556:9	common	JJ(JJ)	common
POmtg404_556:10	basis	NN(NN)	basis
POmtg404_556:11	for	IN(IN)	for
POmtg404_556:12	_0	PA(PA)	
POmtg404_556:13	understand	V(V)	understand
POmtg404_556:14	mutual	JJ(JJ)	mutual
POmtg404_556:15	understanding	VVG(NN)	understand/understanding
POmtg404_556:16	_1	PA(PA)	
POmtg404_556:17	er	UH(UH)	er
POmtg404_556:18	on	IN(IN)	on
POmtg404_556:19	the	DT(DT)	the
POmtg404_556:20	other	JJ(JJ)	other
POmtg404_556:21	hand	NN(NN)	hand
POmtg404_556:22	erm	UH(UH)	erm
POmtg404_556:23	and	CC(CC)	and
POmtg404_556:24	it	PP(PP)	it
POmtg404_556:25	is	VBZ(VBZ)	be
POmtg404_556:26	er	UH(UH)	er
POmtg404_556:27	since	IN(IN)	since
POmtg404_556:28	a_[name1]	NP(NP)	
POmtg404_556:29	communiqué	NN(NN)	communiqué
POmtg404_556:30	we	PP(PP)	we
POmtg404_556:31	started	VVD(VVD)	start
POmtg404_556:32	to	TO(TO)	to
POmtg404_556:33	_0	PA(PA)	
POmtg404_556:34	prepare	VV(VV)	prepare
POmtg404_556:35	_0	PA(PA)	
POmtg404_556:36	a	DT(DT)	a
POmtg404_556:37	_1	PA(PA)	
POmtg404_556:38	a	DT(DT)	a
POmtg404_556:39	project	NN(NN)	project
POmtg404_556:40	on	IN(IN)	on
POmtg404_556:41	er	UH(UH)	er
POmtg404_556:42	_2	PA(PA)	
POmtg404_556:43	comparative	JJ(JJ)	comparative
POmtg404_556:44	studies	NNS(NNS)	study
POmtg404_556:45	of	IN(IN)	of
POmtg404_556:46	practices	NNS(NNS)	practice
POmtg404_556:47	of	IN(IN)	of
POmtg404_556:48	our	PP$(PP$)	we
POmtg404_556:49	member	NN(NN)	member
POmtg404_556:50	_0	PA(PA)	
POmtg404_556:51	agencies	NNS(NNS)	agency
POmtg404_556:52	it	PP(PP)	it
POmtg404_556:53	's	VBS(VBS)	be
POmtg404_556:54	there	EX(EX)	there
POmtg404_556:55	is	VBZ(VBZ)	be
POmtg404_556:56	now	RB(RB)	now
POmtg404_556:57	a	DT(DT)	a
POmtg404_556:58	preliminary	JJ(JJ)	preliminary
POmtg404_556:59	advice	NN(NN)	advice
POmtg404_556:60	and	CC(CC)	and
POmtg404_556:61	we	PP(PP)	we
POmtg404_556:62	are	VBP(VBP)	be
POmtg404_556:63	trying	VVG(VVG)	try
POmtg404_556:64	to	TO(TO)	to
POmtg404_556:65	_0	PA(PA)	
POmtg404_556:66	er	UH(UH)	er
POmtg404_556:67	to	TO(TO)	to
POmtg404_556:68	ask	VV(VV)	ask
POmtg404_556:69	f-	XX(XX)	
POmtg404_556:70	for	IN(IN)	for
POmtg404_556:71	some	DT(DT)	some
POmtg404_556:72	s_eu	NP(NP)	s_eu
POmtg404_556:73	money	NN(NN)	money
POmtg404_556:74	for	IN(IN)	for
POmtg404_556:75	for	IN(IN)	for
POmtg404_556:76	this	DT(DT)	this
POmtg404_556:77	project	NN(NN)	project
POmtg404_556:78	now	RB(RB)	now
POmtg404_556:79	with	IN(IN)	with
POmtg404_556:80	cooperation	NN(NN)	cooperation
POmtg404_556:81	with	IN(IN)	with
POmtg404_556:82	_0	PA(PA)	
POmtg404_556:83	with	IN(IN)	with
POmtg404_556:84	krakow	NP(NP)	krakow
POmtg404_556:85	uni-	XX(XX)	
POmtg404_556:86	a_[name6]	NP(NP)	
POmtg404_556:87	university	NN(NN)	university
POmtg404_556:88	and	CC(CC)	and
POmtg404_556:89	er	UH(UH)	er
POmtg404_556:90	this	DT(DT)	this
POmtg404_556:91	could	MD(MD)	can
POmtg404_556:92	help	VV(VV)	help
POmtg404_556:93	a	RB(RB)	a
POmtg404_556:94	lot	RB(RB)	lot
POmtg404_556:95	in	IN(IN)	in
POmtg404_556:96	_0	PA(PA)	
POmtg404_556:97	preparing	VVG(VVG)	prepare
POmtg404_556:98	_1	PA(PA)	

POmtg404_557:1	mhm	RE(RE)	mhm

POmtg404_558:1	preparing	VVG(VVG)	prepare
POmtg404_558:2	er	UH(UH)	er
POmtg404_558:3	a	DT(DT)	a
POmtg404_558:4	type	NN(NN)	type
POmtg404_558:5	of	IN(IN)	of
POmtg404_558:6	erm	UH(UH)	erm
POmtg404_558:7	basis	NN(NN)	basis
POmtg404_558:8	for	IN(IN)	for
POmtg404_558:9	mutual	NN(NN)	mutual
POmtg404_558:10	recognition	NN(NN)	recognition
POmtg404_558:11	certainly	RB(RB)	certainly
POmtg404_558:12	_0	PA(PA)	
POmtg404_558:13	er	UH(UH)	er
POmtg404_558:14	this	DT(DT)	this
POmtg404_558:15	is	VBZ(VBZ)	be
POmtg404_558:16	our	PP$(PP$)	we
POmtg404_558:17	m-	XX(XX)	
POmtg404_558:18	majon-	XX(XX)	
POmtg404_558:19	major	JJ(JJ)	major
POmtg404_558:20	aim	NN(NN)	aim
POmtg404_558:21	at	IN(IN)	at
POmtg404_558:22	the	DT(DT)	the
POmtg404_558:23	moment	NN(NN)	moment
POmtg404_558:24	but	CC(CC)	but
POmtg404_558:25	er	UH(UH)	er
POmtg404_558:26	mutual	NN(NN)	mutual
POmtg404_558:27	recognition	NN(NN)	recognition
POmtg404_558:28	_0	PA(PA)	
POmtg404_558:29	could	MD(MD)	can
POmtg404_558:30	be	VB(VB)	be
POmtg404_558:31	er	UH(UH)	er
POmtg404_558:32	achieved	VVN(VVN)	achieve
POmtg404_558:33	in	IN(IN)	in
POmtg404_558:34	some	DT(DT)	some
POmtg404_558:35	more	RB(RB)	more
POmtg404_558:36	or	RB(RB)	or
POmtg404_558:37	less	RB(RB)	less
POmtg404_558:38	distant	JJ(JJ)	distant
POmtg404_558:39	_0	PA(PA)	
POmtg404_558:40	future	NN(NN)	future
POmtg404_558:41	because	IN(IN)	because
POmtg404_558:42	er	UH(UH)	er
POmtg404_558:43	differences	NNS(NNS)	difference
POmtg404_558:44	are	VBP(VBP)	be
POmtg404_558:45	quite	RB(RB)	quite
POmtg404_558:46	_0	PA(PA)	
POmtg404_558:47	quite	RB(RB)	quite
POmtg404_558:48	high	JJ(JJ)	high
POmtg404_558:49	in	IN(IN)	in
POmtg404_558:50	our	PP$(PP$)	we
POmtg404_558:51	region	NN(NN)	region
POmtg404_558:52	_0	PA(PA)	
POmtg404_558:53	so	DM(DM)	so
POmtg404_558:54	er	UH(UH)	er
POmtg404_558:55	er	UH(UH)	er
POmtg404_558:56	the	DT(DT)	the
POmtg404_558:57	speed	NN(NN)	speed
POmtg404_558:58	will	MD(MD)	will
POmtg404_558:59	be	VB(VB)	be
POmtg404_558:60	very	RB(RB)	very
POmtg404_558:61	different	JJ(JJ)	different
POmtg404_558:62	in	IN(IN)	in
POmtg404_558:63	central	NP(NP)	central
POmtg404_558:64	europe	NP(NP)	europe
POmtg404_558:65	_0	PA(PA)	
POmtg404_558:66	probably	RB(RB)	probably
POmtg404_558:67	in	IN(IN)	in
POmtg404_558:68	the	DT(DT)	the
POmtg404_558:69	case	NN(NN)	case
POmtg404_558:70	of	IN(IN)	of
POmtg404_558:71	hungary	NP(NP)	hungary
POmtg404_558:72	hungary	NP(NP)	hungary
POmtg404_558:73	slovakia	NP(NP)	slovakia
POmtg404_558:74	czech	NP(NP)	czech
POmtg404_558:75	republic	NP(NP)	republic
POmtg404_558:76	or	CC(CC)	or
POmtg404_558:77	baltic	NPS(NPS)	baltic
POmtg404_558:78	states	NPS(NPS)	state
POmtg404_558:79	there	EX(EX)	there
POmtg404_558:80	can	MD(MD)	can
POmtg404_558:81	be	VB(VB)	be
POmtg404_558:82	some	DT(DT)	some
POmtg404_558:83	_0	PA(PA)	
POmtg404_558:84	er	UH(UH)	er
POmtg404_558:85	er	UH(UH)	er
POmtg404_558:86	types	NNS(NNS)	type
POmtg404_558:87	of	IN(IN)	of
POmtg404_558:88	development	NN(NN)	development
POmtg404_558:89	which	PRE(PRE)	which
POmtg404_558:90	may	MD(MD)	may
POmtg404_558:91	be	VB(VB)	be
POmtg404_558:92	somehow	RB(RB)	somehow
POmtg404_558:93	compared	VVN(VVN)	compare
POmtg404_558:94	with	IN(IN)	with
POmtg404_558:95	_0	PA(PA)	
POmtg404_558:96	the	DT(DT)	the
POmtg404_558:97	situation	NN(NN)	situation
POmtg404_558:98	of	IN(IN)	of
POmtg404_558:99	germany	NP(NP)	germany
POmtg404_558:100	and	CC(CC)	and
POmtg404_558:101	for	IN(IN)	for
POmtg404_558:102	austria	NP(NP)	austria
POmtg404_558:103	_0	PA(PA)	
POmtg404_558:104	or	CC(CC)	or
POmtg404_558:105	probably	RB(RB)	probably
POmtg404_558:106	netherlands	NPS(NPS)	netherlands
POmtg404_558:107	and	CC(CC)	and
POmtg404_558:108	_0	PA(PA)	
POmtg404_558:109	er	UH(UH)	er
POmtg404_558:110	flemish	JJ(JJ)	flemish
POmtg404_558:111	belgium	NP(NP)	belgium

POmtg404_559:1	mhm	RE(RE)	mhm
POmtg404_559:2	mhm	RE(RE)	mhm

POmtg404_560:1	certainly	RB(RB)	certainly
POmtg404_560:2	erm	UH(UH)	erm
POmtg404_560:3	this	DT(DT)	this
POmtg404_560:4	is	VBZ(VBZ)	be
POmtg404_560:5	is	VBZ(VBZ)	be
POmtg404_560:6	just	RB(RB)	just
POmtg404_560:7	now	RB(RB)	now
POmtg404_560:8	starting	VVG(VVG)	start
POmtg404_560:9	so	DM(DM)	so
POmtg404_560:10	it	PP(PP)	it
POmtg404_560:11	will	MD(MD)	will
POmtg404_560:12	require	VV(VV)	require
POmtg404_560:13	a	DT(DT)	a
POmtg404_560:14	lot	NN(NN)	lot
POmtg404_560:15	of	IN(IN)	of
POmtg404_560:16	time	NN(NN)	time
POmtg404_560:17	_1	PA(PA)	
POmtg404_560:18	and	CC(CC)	and
POmtg404_560:19	due	IN(IN)	due
POmtg404_560:20	to	IN(IN)	to
POmtg404_560:21	erm	UH(UH)	erm
POmtg404_560:22	very	RB(RB)	very
POmtg404_560:23	high	JJ(JJ)	high
POmtg404_560:24	differences	NNS(NNS)	difference
POmtg404_560:25	er	UH(UH)	er
POmtg404_560:26	connected	VVN(VVN)	connect
POmtg404_560:27	with	IN(IN)	with
POmtg404_560:28	the	DT(DT)	the
POmtg404_560:29	development	NN(NN)	development
POmtg404_560:30	of	IN(IN)	of
POmtg404_560:31	higher	NN(NN)	higher
POmtg404_560:32	education	NN(NN)	education
POmtg404_560:33	_0	PA(PA)	
POmtg404_560:34	system	NN(NN)	system
POmtg404_560:35	and	CC(CC)	and
POmtg404_560:36	erm	UH(UH)	erm
POmtg404_560:37	evaluation	NN(NN)	evaluation
POmtg404_560:38	and	CC(CC)	and
POmtg404_560:39	p_accretation	PVC(NN)	
POmtg404_560:40	procedures	NNS(NNS)	procedure
POmtg404_560:41	in	IN(IN)	in
POmtg404_560:42	our	PP$(PP$)	we
POmtg404_560:43	member	NNS(NNS)	member
POmtg404_560:44	states	NNS(NNS)	state
POmtg404_560:45	_0	PA(PA)	
POmtg404_560:46	it	PP(PP)	it
POmtg404_560:47	will	MD(MD)	will
POmtg404_560:48	be	VB(VB)	be
POmtg404_560:49	er	UH(UH)	er
POmtg404_560:50	very	RB(RB)	very
POmtg404_560:51	different	JJ(JJ)	different
POmtg404_560:52	and	CC(CC)	and
POmtg404_560:53	of-	XX(XX)	
POmtg404_560:54	f-	XX(XX)	
POmtg404_560:55	f-	XX(XX)	
POmtg404_560:56	and	CC(CC)	and
POmtg404_560:57	the	DT(DT)	the
POmtg404_560:58	speed	NN(NN)	speed
POmtg404_560:59	will	MD(MD)	will
POmtg404_560:60	be	VB(VB)	be
POmtg404_560:61	erm	UH(UH)	erm
POmtg404_560:62	very	RB(RB)	very
POmtg404_560:63	differentiated	VVN(VVN)	differentiate
POmtg404_560:64	in	IN(IN)	in
POmtg404_560:65	the	DT(DT)	the
POmtg404_560:66	future	NN(NN)	future
POmtg404_560:67	_2	PA(PA)	
POmtg404_560:68	so	DM(DM)	so
POmtg404_560:69	we	PP(PP)	we
POmtg404_560:70	are	VBP(VBP)	be
POmtg404_560:71	not	RB(RB)	not
POmtg404_560:72	competing	VVG(NN)/VVG(VVG)	compete/competing
POmtg404_560:73	network	NN(NN)	network
POmtg404_560:74	to	IN(IN)	to
POmtg404_560:75	to	IN(IN)	to
POmtg404_560:76	a_[org1]	NP(NP)	
POmtg404_560:77	we	PP(PP)	we
POmtg404_560:78	are	VBP(VBP)	be
POmtg404_560:79	just	RB(RB)	just
POmtg404_560:80	trying	VVG(VVG)	try
POmtg404_560:81	to	TO(TO)	to
POmtg404_560:82	_0	PA(PA)	

POmtg404_561:1	@	LA(LA)	

POmtg404_562:1	do	VV(VV)	do
POmtg404_562:2	similar	JJ(JJ)	similar
POmtg404_562:3	things	NNS(NNS)	thing
POmtg404_562:4	_0	PA(PA)	
POmtg404_562:5	it	PP(PP)	it
POmtg404_562:6	's	VBS(VBS)	be
POmtg404_562:7	initiative	NN(NN)	initiative
POmtg404_562:8	which	PRE(PRE)	which
POmtg404_562:9	_0	PA(PA)	
POmtg404_562:10	in	IN(IN)	in
POmtg404_562:11	fact	NN(NN)	fact
POmtg404_562:12	started	VVD(VVD)	start
POmtg404_562:13	after	IN(IN)	after
POmtg404_562:14	a_[org1]	NP(NP)	
POmtg404_562:15	was	VBD(VBD)	be
POmtg404_562:16	founded	VVN(VVN)	found
POmtg404_562:17	_0	PA(PA)	
POmtg404_562:18	and	CC(CC)	and
POmtg404_562:19	er	UH(UH)	er
POmtg404_562:20	we	PP(PP)	we
POmtg404_562:21	try	VVP(VVP)	try
POmtg404_562:22	to	TO(TO)	to
POmtg404_562:23	disseminate	VV(VV)	disseminate
POmtg404_562:24	it	PP(PP)	it
POmtg404_562:25	even	RB(RB)	even
POmtg404_562:26	to	IN(IN)	to
POmtg404_562:27	p_non-member	PVC(NN)	
POmtg404_562:28	states	NNS(NNS)	state
POmtg404_562:29	because	IN(IN)	because
POmtg404_562:30	now	RB(RB)	now
POmtg404_562:31	six	CD(CD)	six
POmtg404_562:32	member	NNS(NNS)	member
POmtg404_562:33	states	NNS(NNS)	state
POmtg404_562:34	of	IN(IN)	of
POmtg404_562:35	central	JJ(JJ)	central
POmtg404_562:36	and	CC(CC)	and
POmtg404_562:37	eastern	JJ(JJ)	eastern
POmtg404_562:38	network	NN(NN)	network
POmtg404_562:39	are	VBP(VBP)	be
POmtg404_562:40	members	NNS(NNS)	member
POmtg404_562:41	of	IN(IN)	of
POmtg404_562:42	a_[org1]	NP(NP)	
POmtg404_562:43	as	RB(RB)	as
POmtg404_562:44	well	RB(RB)	well

POmtg404_563:1	yah	RE(RE)	yah
POmtg404_563:2	_2	PA(PA)	
POmtg404_563:3	yes	RE(RE)	yes
POmtg404_563:4	thank	FI(FI)	thank
POmtg404_563:5	you	FI(FI)	you
POmtg404_563:6	a_[S6]	NP(NP)	
POmtg404_563:7	_1	PA(PA)	
POmtg404_563:8	er	UH(UH)	er
POmtg404_563:9	_2	PA(PA)	
POmtg404_563:10	hopefully	RB(RB)	hopefully
POmtg404_563:11	they	PP(PP)	they
POmtg404_563:12	will	MD(MD)	will
POmtg404_563:13	not	RB(RB)	not
POmtg404_563:14	_0	PA(PA)	
POmtg404_563:15	sabotage	VV(VV)	sabotage
POmtg404_563:16	your	PP$(PP$)	you
POmtg404_563:17	project	NN(NN)	project
POmtg404_563:18	a_[S2]	NP(NP)	
POmtg404_563:19	_1	PA(PA)	
POmtg404_563:20	but	CC(CC)	but
POmtg404_563:21	we	PP(PP)	we
POmtg404_563:22	have	VHP(VHP)	have

POmtg404_564:1	it	PP(PP)	it
POmtg404_564:2	's	VBS(VBS)	be
POmtg404_564:3	coming	VVG(VVG)	come
POmtg404_564:4	from	IN(IN)	from
POmtg404_564:5	below	RB(RB)	below
POmtg404_564:6	not	RB(RB)	not
POmtg404_564:7	-t	XX(XX)	
POmtg404_564:8	up	RB(RB)	up
POmtg404_564:9	there	RB(RB)	there

POmtg404_565:1	@@	LA(LA)	

POmtg404_566:1	it	PP(PP)	it
POmtg404_566:2	's	VBS(VBS)	be
POmtg404_566:3	from	IN(IN)	from
POmtg404_566:4	below	RB(RB)	below

POmtg404_567:1	yes	RE(RE)	yes
POmtg404_567:2	_0	PA(PA)	

POmtg404_568:1	okay	RE(RE)	okay
POmtg404_568:2	_1	PA(PA)	
POmtg404_568:3	they	PP(PP)	they
POmtg404_568:4	are	VBP(VBP)	be
POmtg404_568:5	_0	PA(PA)	
POmtg404_568:6	redecorating	VVG(VVG)	redecorate
POmtg404_568:7	the	DT(DT)	the
POmtg404_568:8	floor	NN(NN)	floor
POmtg404_568:9	below	RB(RB)	below
POmtg404_568:10	yes	RE(RE)	yes

POmtg404_569:1	but	CC(CC)	but
POmtg404_569:2	i	PP(PP)	i
POmtg404_569:3	think	VVP(VVP)	think
POmtg404_569:4	there	EX(EX)	there
POmtg404_569:5	's	VBS(VBS)	be
POmtg404_569:6	nothing	NN(NN)	nothing
POmtg404_569:7	to	TO(TO)	to
POmtg404_569:8	do	VV(VV)	do
POmtg404_569:9	about	IN(IN)	about
POmtg404_569:10	this	DT(DT)	this
POmtg404_569:11	so	DM(DM)	so
POmtg404_569:12	@@	LA(LA)	
POmtg404_569:13	we	PP(PP)	we
POmtg404_569:14	just	RB(RB)	just
POmtg404_569:15	have	VHP(VHP)	have
POmtg404_569:16	to	TO(TO)	to
POmtg404_569:17	keep	VV(VV)	keep
POmtg404_569:18	up	RP(RP)	up
POmtg404_569:19	spirits	NNS(NNS)	spirit

POmtg404_570:1	well	DM(DM)	well

POmtg404_571:1	no	RE(RE)	no
POmtg404_571:2	er	UH(UH)	er
POmtg404_571:3	just	RB(RB)	just
POmtg404_571:4	being	VBG(VBG)	be
POmtg404_571:5	xxx	UNI(UNI)	
POmtg404_571:6	about	IN(IN)	about
POmtg404_571:7	it	PP(PP)	it
POmtg404_571:8	_0	PA(PA)	

POmtg404_572:1	@@	LA(LA)	

POmtg404_573:1	a_[firstname1]	NP(NP)	
POmtg404_573:2	a_[lastname1]	NP(NP)	

POmtg404_574:1	yes	RE(RE)	yes
POmtg404_574:2	er	UH(UH)	er
POmtg404_574:3	_0	PA(PA)	

POmtg404_575:1	yah	RE(RE)	yah

POmtg404_576:1	trying	VVG(VVG)	try
POmtg404_576:2	to	TO(TO)	to
POmtg404_576:3	get	VV(VV)	get
POmtg404_576:4	in	IN(IN)	in
POmtg404_576:5	_0	PA(PA)	

POmtg404_577:1	er	UH(UH)	er
POmtg404_577:2	on-	XX(XX)	
POmtg404_577:3	one	CD(CD)	one
POmtg404_577:4	er	UH(UH)	er
POmtg404_577:5	_1	PA(PA)	
POmtg404_577:6	one	CD(CD)	one
POmtg404_577:7	question	NN(NN)	question
POmtg404_577:8	of	RB(RB)	of
POmtg404_577:9	course	RB(RB)	course
POmtg404_577:10	is	VBZ(VBZ)	be
POmtg404_577:11	er	UH(UH)	er
POmtg404_577:12	_2	PA(PA)	
POmtg404_577:13	in	IN(IN)	in
POmtg404_577:14	in	IN(IN)	in
POmtg404_577:15	terms	IN(IN)	term
POmtg404_577:16	of	IN(IN)	of
POmtg404_577:17	i	PP(DM)	i
POmtg404_577:18	mean	VVP(DM)	mean
POmtg404_577:19	_0	PA(PA)	
POmtg404_577:20	th-	XX(XX)	
POmtg404_577:21	the	DT(DT)	the
POmtg404_577:22	point	NN(NN)	point
POmtg404_577:23	i	PP(PP)	i
POmtg404_577:24	made	VVD(VVD)	make
POmtg404_577:25	earlier	RBR(RBR)	early
POmtg404_577:26	a_[S6]	NP(NP)	
POmtg404_577:27	on	IN(IN)	on
POmtg404_577:28	_1	PA(PA)	
POmtg404_577:29	the	DT(DT)	the
POmtg404_577:30	fact	NN(NN)	fact
POmtg404_577:31	that	IN(IN)	that
POmtg404_577:32	a	DT(DT)	a
POmtg404_577:33	quite	PDT(PDT)	quite
POmtg404_577:34	a	DT(DT)	a
POmtg404_577:35	number	NN(NN)	number
POmtg404_577:36	o-	XX(XX)	
POmtg404_577:37	of	IN(IN)	of
POmtg404_577:38	_0	PA(PA)	
POmtg404_577:39	countries	NNS(NNS)	country
POmtg404_577:40	from	IN(IN)	from
POmtg404_577:41	the	DT(DT)	the
POmtg404_577:42	east	NN(NN)	east
POmtg404_577:43	will	MD(MD)	will
POmtg404_577:44	now	RB(RB)	now
POmtg404_577:45	have	VH(VH)	have
POmtg404_577:46	agencies	NNS(NNS)	agency
POmtg404_577:47	_0	PA(PA)	
POmtg404_577:48	and	CC(CC)	and
POmtg404_577:49	_1	PA(PA)	
POmtg404_577:50	as	IN(IN)	as
POmtg404_577:51	bologna	NP(NP)	bologna
POmtg404_577:52	signatories	NNS(NNS)	signatory
POmtg404_577:53	they	PP(PP)	they
POmtg404_577:54	will	MD(MD)	will
POmtg404_577:55	apply	VV(VV)	apply
POmtg404_577:56	and	CC(CC)	and
POmtg404_577:57	there	EX(EX)	there
POmtg404_577:58	'll	MD(MD)	will
POmtg404_577:59	be	VB(VB)	be
POmtg404_577:60	some	DT(DT)	some
POmtg404_577:61	sort	NN(NN)	sort
POmtg404_577:62	of	IN(IN)	of
POmtg404_577:63	major	JJ(JJ)	major
POmtg404_577:64	effort	NN(NN)	effort
POmtg404_577:65	actually	RB(RB)	actually
POmtg404_577:66	in	IN(IN)	in
POmtg404_577:67	_2	PA(PA)	
POmtg404_577:68	spreading	VVG(VVG)	spread
POmtg404_577:69	the	DT(DT)	the
POmtg404_577:70	good	JJ(JJ)	good
POmtg404_577:71	message	NN(NN)	message
POmtg404_577:72	of	IN(IN)	of
POmtg404_577:73	er	UH(UH)	er
POmtg404_577:74	_1	PA(PA)	
POmtg404_577:75	er	UH(UH)	er
POmtg404_577:76	of	IN(IN)	of
POmtg404_577:77	er	UH(UH)	er
POmtg404_577:78	relevant	JJ(JJ)	relevant
POmtg404_577:79	procedures	NNS(NNS)	procedure
POmtg404_577:80	an-	XX(XX)	
POmtg404_577:81	and	CC(CC)	and
POmtg404_577:82	processes	NNS(NNS)	process
POmtg404_577:83	and	CC(CC)	and
POmtg404_577:84	this	DT(DT)	this
POmtg404_577:85	_1	PA(PA)	
POmtg404_577:86	it	PP(PP)	it
POmtg404_577:87	seems	VVZ(VVZ)	seem
POmtg404_577:88	to	IN(IN)	to
POmtg404_577:89	m-	XX(XX)	
POmtg404_577:90	_0	PA(PA)	
POmtg404_577:91	to	IN(IN)	to
POmtg404_577:92	me	PP(PP)	i
POmtg404_577:93	that	IN(IN)	that
POmtg404_577:94	perhaps	RB(RB)	perhaps
POmtg404_577:95	we	PP(PP)	we
POmtg404_577:96	we	PP(PP)	we
POmtg404_577:97	we	PP(PP)	we
POmtg404_577:98	need	VVP(VVP)	need
POmtg404_577:99	_1	PA(PA)	
POmtg404_577:100	not	RB(RB)	not
POmtg404_577:101	necessarily	RB(RB)	necessarily
POmtg404_577:102	today	RB(RB)	today
POmtg404_577:103	but	CC(CC)	but
POmtg404_577:104	at	IN(IN)	at
POmtg404_577:105	some	DT(DT)	some
POmtg404_577:106	time	NN(NN)	time
POmtg404_577:107	a	DT(DT)	a
POmtg404_577:108	discussion	NN(NN)	discussion
POmtg404_577:109	_1	PA(PA)	
POmtg404_577:110	on	IN(IN)	on
POmtg404_577:111	the	DT(DT)	the
POmtg404_577:112	division	NN(NN)	division
POmtg404_577:113	of	IN(IN)	of
POmtg404_577:114	labor	NN(NN)	labor

POmtg404_578:1	yes	RE(RE)	yes
POmtg404_578:2	we	PP(PP)	we
POmtg404_578:3	do	VVP(VVP)	do

POmtg404_579:1	i	PP(DM)	i
POmtg404_579:2	mean	VVP(DM)	mean
POmtg404_579:3	to	IN(IN)	to
POmtg404_579:4	which	WDT(WDT)	which
POmtg404_579:5	extent	NN(NN)	extent
POmtg404_579:6	will	MD(MD)	will
POmtg404_579:7	that	DT(DT)	that
POmtg404_579:8	be	VB(VB)	be
POmtg404_579:9	part	NN(NN)	part
POmtg404_579:10	of	IN(IN)	of
POmtg404_579:11	a	DT(DT)	a
POmtg404_579:12	a_[name3]	NP(NP)	
POmtg404_579:13	network	NN(NN)	network
POmtg404_579:14	according	IN(IN)	according
POmtg404_579:15	to	IN(IN)	to
POmtg404_579:16	which	WDT(WDT)	which
POmtg404_579:17	part	NN(NN)	part
POmtg404_579:18	_0	PA(PA)	
POmtg404_579:19	should	MD(MD)	shall
POmtg404_579:20	it	PP(PP)	it
POmtg404_579:21	be	VB(VB)	be
POmtg404_579:22	part	NN(NN)	part
POmtg404_579:23	of	IN(IN)	of
POmtg404_579:24	a	DT(DT)	a
POmtg404_579:25	more	RBR(RBR)	more
POmtg404_579:26	of	IN(IN)	of
POmtg404_579:27	a	DT(DT)	a
POmtg404_579:28	in	IN(IN)	in
POmtg404_579:29	a	DT(DT)	a
POmtg404_579:30	more	RBR(RBR)	more
POmtg404_579:31	elaborate	JJ(JJ)	elaborate
POmtg404_579:32	a_[ORG1]	NP(NP)	
POmtg404_579:33	effort	NN(NN)	effort
POmtg404_579:34	that	DT(DT)	that
POmtg404_579:35	's	VBS(VBS)	be
POmtg404_579:36	_1	PA(PA)	
POmtg404_579:37	that	DT(DT)	that
POmtg404_579:38	's	VBS(VBS)	be
POmtg404_579:39	a	DT(DT)	a
POmtg404_579:40	good	JJ(JJ)	good
POmtg404_579:41	point	NN(NN)	point
POmtg404_579:42	i	PP(PP)	i
POmtg404_579:43	had	VHD(VHD)	have
POmtg404_579:44	n't	RB(RB)	not
POmtg404_579:45	thought	VVN(VVN)	think
POmtg404_579:46	of	IN(IN)	of
POmtg404_579:47	it	PP(PP)	it
POmtg404_579:48	in	IN(IN)	in
POmtg404_579:49	in	IN(IN)	in
POmtg404_579:50	that	DT(DT)	that
POmtg404_579:51	way	NN(NN)	way
