PRpan13_1:1	welcome	FI(FI)	welcome
PRpan13_93:139	is	VBZ(VBZ)	be
PRpan13_93:140	the	DT(DT)	the
PRpan13_93:141	one	CD(CD)	one
PRpan13_93:142	aspect	NN(NN)	aspect
PRpan13_93:143	and	CC(CC)	and
PRpan13_93:144	the	DT(DT)	the
PRpan13_93:145	second	JJ(JJ)	second
PRpan13_93:146	one	NN(NN)	one
PRpan13_93:147	is	VBZ(VBZ)	be
PRpan13_93:148	_0	PA(PA)	
PRpan13_93:149	erm	UH(UH)	erm
PRpan13_93:150	that	IN(IN)	that
PRpan13_93:151	er	UH(UH)	er
PRpan13_93:152	_1	PA(PA)	
PRpan13_93:153	women	NNS(NNS)	woman
PRpan13_93:154	's	POS(POS)	's
PRpan13_93:155	movement	NN(NN)	movement
PRpan13_93:156	the	DT(DT)	the
PRpan13_93:157	organizations	NNS(NNS)	organization
PRpan13_93:158	in	IN(IN)	in
PRpan13_93:159	austria	NP(NP)	austria
PRpan13_93:160	_0	PA(PA)	
PRpan13_93:161	er	UH(UH)	er
PRpan13_93:162	_0	PA(PA)	
PRpan13_93:163	have	VHP(VHP)	have
PRpan13_93:164	_3	PA(PA)	
PRpan13_93:165	the	DT(DT)	the
PRpan13_93:166	uh	UH(UH)	uh
PRpan13_93:167	f_gott	FW(FW)	
PRpan13_93:168	f_abhaengig	FW(FW)	
PRpan13_93:169	_1	PA(PA)	

PRpan13_94:1	dependent	JJ(JJ)	dependent
PRpan13_94:2	@@@@@@@@@@@@@@@@	LA(LA)	

PRpan13_95:1	@@	LA(LA)	
PRpan13_95:2	f_bei	FW(FW)	
PRpan13_95:3	f_so	FW(FW)	
PRpan13_95:4	f_vielen	FW(FW)	
PRpan13_95:5	f_einsagerinnen	FW(FW)	
PRpan13_95:6	f_dass	FW(FW)	
PRpan13_95:7	f_ich	FW(FW)	
PRpan13_95:8	f_es	FW(FW)	
PRpan13_95:9	f_nicht	FW(FW)	
PRpan13_95:10	f_verstanden	FW(FW)	
PRpan13_95:11	f_habe	FW(FW)	

PRpan13_96:1	dependent	JJ(JJ)	dependent

PRpan13_97:1	dependent	JJ(JJ)	dependent
PRpan13_97:2	f_danke	FW(FW)	

PRpan13_98:1	@@@	LA(LA)	

PRpan13_99:1	er	UH(UH)	er
PRpan13_99:2	dependent	JJ(JJ)	dependent
PRpan13_99:3	of	IN(IN)	of
PRpan13_99:4	er	UH(UH)	er
PRpan13_99:5	_0	PA(PA)	
PRpan13_99:6	f-	XX(XX)	
PRpan13_99:7	er	UH(UH)	er
PRpan13_99:8	of	IN(IN)	of
PRpan13_99:9	of	IN(IN)	of
PRpan13_99:10	financial	JJ(JJ)	financial
PRpan13_99:11	erm	UH(UH)	erm
PRpan13_99:12	_3	PA(PA)	
PRpan13_99:13	ha-	XX(XX)	
PRpan13_99:14	a-	XX(XX)	
PRpan13_99:15	a	DT(DT)	a
PRpan13_99:16	_0	PA(PA)	
PRpan13_99:17	f_unterstuetzung	FW(FW)	

PRpan13_100:1	support	NN(NN)	support

PRpan13_101:1	f_dankeschoen	FW(FW)	
PRpan13_101:2	financial	JJ(JJ)	financial
PRpan13_101:3	support	NN(NN)	support
PRpan13_101:4	from	IN(IN)	from
PRpan13_101:5	the	DT(DT)	the
PRpan13_101:6	government	NN(NN)	government
PRpan13_101:7	and	CC(CC)	and
PRpan13_101:8	so	DM(DM)	so
PRpan13_101:9	they	PP(PP)	they
PRpan13_101:10	are	VBP(VBP)	be
PRpan13_101:11	very	RB(RB)	very
PRpan13_101:12	hh	BR(BR)	
PRpan13_101:13	er	UH(UH)	er
PRpan13_101:14	they	PP(PP)	they
PRpan13_101:15	are	VBP(VBP)	be
PRpan13_101:16	not	RB(RB)	not
PRpan13_101:17	so	RB(RB)	so
PRpan13_101:18	loud	JJ(JJ)	loud
PRpan13_101:19	that	IN(IN)	that
PRpan13_101:20	they	PP(PP)	they
PRpan13_101:21	could	MD(MD)	can
PRpan13_101:22	be	VB(VB)	be
PRpan13_101:23	and	CC(CC)	and
PRpan13_101:24	and	CC(CC)	and
PRpan13_101:25	because	IN(IN)	because
PRpan13_101:26	they	PP(PP)	they
PRpan13_101:27	are	VBP(VBP)	be
PRpan13_101:28	afraid	JJ(JJ)	afraid
PRpan13_101:29	of	IN(IN)	of
PRpan13_101:30	that	DT(DT)	that
PRpan13_101:31	er	UH(UH)	er
PRpan13_101:32	they	PP(PP)	they
PRpan13_101:33	_0	PA(PA)	
PRpan13_101:34	will	MD(MD)	will
PRpan13_101:35	not	RB(RB)	not
PRpan13_101:36	get	VV(VV)	get
PRpan13_101:37	any	DT(DT)	any
PRpan13_101:38	money	NN(NN)	money
PRpan13_101:39	any	RB(RB)	any
PRpan13_101:40	more	RB(RB)	more
PRpan13_101:41	from	IN(IN)	from
PRpan13_101:42	the	DT(DT)	the
PRpan13_101:43	government	NN(NN)	government
PRpan13_101:44	if	IN(IN)	if
PRpan13_101:45	they	PP(PP)	they
PRpan13_101:46	are	VBP(VBP)	be
PRpan13_101:47	now	RB(RB)	now
PRpan13_101:48	a	DT(DT)	a
PRpan13_101:49	a	DT(DT)	a
PRpan13_101:50	louder	JJR(JJR)	loud
PRpan13_101:51	movement	NN(NN)	movement
PRpan13_101:52	and	CC(CC)	and
PRpan13_101:53	make	VVP(VVP)	make
PRpan13_101:54	some	DT(DT)	some
PRpan13_101:55	pressure	NN(NN)	pressure
PRpan13_101:56	so	DM(DM)	so
PRpan13_101:57	that	DT(DT)	that
PRpan13_101:58	's	VBS(VBS)	be
PRpan13_101:59	the	DT(DT)	the
PRpan13_101:60	second	JJ(JJ)	second
PRpan13_101:61	one	NN(NN)	one
PRpan13_101:62	_0	PA(PA)	
PRpan13_101:63	hh	BR(BR)	
PRpan13_101:64	er	UH(UH)	er
PRpan13_101:65	and	CC(CC)	and
PRpan13_101:66	our	PP$(PP$)	we
PRpan13_101:67	strategy	NN(NN)	strategy
PRpan13_101:68	what	WP(WP)	what
PRpan13_101:69	we	PP(PP)	we
PRpan13_101:70	will	MD(MD)	will
PRpan13_101:71	be	VB(VB)	be
PRpan13_101:72	we	PP(PP)	we
PRpan13_101:73	will	MD(MD)	will
PRpan13_101:74	make	VV(VV)	make
PRpan13_101:75	now	RB(RB)	now
PRpan13_101:76	in	IN(IN)	in
PRpan13_101:77	opposition	NN(NN)	opposition
PRpan13_101:78	is	VBZ(VBZ)	be
PRpan13_101:79	_0	PA(PA)	
PRpan13_101:80	we	PP(PP)	we
PRpan13_101:81	will	MD(MD)	will
PRpan13_101:82	tell	VV(VV)	tell
PRpan13_101:83	women	NNS(NNS)	woman
PRpan13_101:84	why	WRB(WRB)	why
PRpan13_101:85	it	PP(PP)	it
PRpan13_101:86	is	VBZ(VBZ)	be
PRpan13_101:87	necessary	JJ(JJ)	necessary
PRpan13_101:88	to	TO(TO)	to
PRpan13_101:89	have	VH(VH)	have
PRpan13_101:90	a	DT(DT)	a
PRpan13_101:91	women	NNS(NNS)	woman
PRpan13_101:92	's	POS(POS)	's
PRpan13_101:93	policy	NN(NN)	policy
PRpan13_101:94	and	CC(CC)	and
PRpan13_101:95	we	PP(PP)	we
PRpan13_101:96	will	MD(MD)	will
PRpan13_101:97	tell	VV(VV)	tell
PRpan13_101:98	them	PP(PP)	they
PRpan13_101:99	what	WP(WP)	what
PRpan13_101:100	is	VBZ(VBZ)	be
PRpan13_101:101	a	DT(DT)	a
PRpan13_101:102	real	RB(RB)	real
PRpan13_101:103	good	JJ(JJ)	good
PRpan13_101:104	er	UH(UH)	er
PRpan13_101:105	w-	XX(XX)	
PRpan13_101:106	w-	XX(XX)	
PRpan13_101:107	what	WP(WP)	what
PRpan13_101:108	why	WRB(WRB)	why
PRpan13_101:109	do	VVP(VVP)	do
PRpan13_101:110	they	PP(PP)	they
PRpan13_101:111	need	VV(VV)	need
PRpan13_101:112	a	DT(DT)	a
PRpan13_101:113	good	JJ(JJ)	good
PRpan13_101:114	er	UH(UH)	er
PRpan13_101:115	women	NNS(NNS)	woman
PRpan13_101:116	's	POS(POS)	's
PRpan13_101:117	policy	NN(NN)	policy
PRpan13_101:118	_0	PA(PA)	
PRpan13_101:119	because	IN(IN)	because
PRpan13_101:120	we	PP(PP)	we
PRpan13_101:121	need	VVP(VVP)	need
PRpan13_101:122	er	UH(UH)	er
PRpan13_101:123	we	PP(PP)	we
PRpan13_101:124	we	PP(PP)	we
PRpan13_101:125	have	VHP(VHP)	have
PRpan13_101:126	the	DT(DT)	the
PRpan13_101:127	things	NNS(NNS)	thing
PRpan13_101:128	the	DT(DT)	the
PRpan13_101:129	the	DT(DT)	the
PRpan13_101:130	different	JJ(JJ)	different
PRpan13_101:131	incoming	JJ(JJ)	incoming
PRpan13_101:132	an-	XX(XX)	
PRpan13_101:133	an-	XX(XX)	
PRpan13_101:134	and	CC(CC)	and
PRpan13_101:135	er	UH(UH)	er
PRpan13_101:136	not	RB(RB)	not
PRpan13_101:137	really	RB(RB)	really
PRpan13_101:138	the	DT(DT)	the
PRpan13_101:139	equal	JJ(JJ)	equal
PRpan13_101:140	rights	NNS(NNS)	right
PRpan13_101:141	in	IN(IN)	in
PRpan13_101:142	the	DT(DT)	the
PRpan13_101:143	_0	PA(PA)	
PRpan13_101:144	in	IN(IN)	in
PRpan13_101:145	the	DT(DT)	the
PRpan13_101:146	jobs	NNS(NNS)	job
PRpan13_101:147	_0	PA(PA)	
PRpan13_101:148	and	CC(CC)	and
PRpan13_101:149	a-	XX(XX)	
PRpan13_101:150	and	CC(CC)	and
PRpan13_101:151	something	NN(NN)	something
PRpan13_101:152	like	IN(IN)	like
PRpan13_101:153	that	DT(DT)	that
PRpan13_101:154	_0	PA(PA)	
PRpan13_101:155	and	CC(CC)	and
PRpan13_101:156	our	PP$(PP$)	we
PRpan13_101:157	target	NN(NN)	target
PRpan13_101:158	group	NN(NN)	group
PRpan13_101:159	are	VBP(VBP)	be
PRpan13_101:160	the	DT(DT)	the
PRpan13_101:161	job-oriented	JJ(JJ)	job-oriented
PRpan13_101:162	women	NNS(NNS)	woman
PRpan13_101:163	in	IN(IN)	in
PRpan13_101:164	austria	NP(NP)	austria
PRpan13_101:165	so	DM(DM)	so
PRpan13_101:166	we	PP(PP)	we
PRpan13_101:167	want	VVP(VVP)	want
PRpan13_101:168	to	TO(TO)	to
PRpan13_101:169	to	TO(TO)	to
PRpan13_101:170	show	VV(VV)	show
PRpan13_101:171	this	DT(DT)	this
PRpan13_101:172	and	CC(CC)	and
PRpan13_101:173	and	CC(CC)	and
PRpan13_101:174	we	PP(PP)	we
PRpan13_101:175	we	PP(PP)	we
PRpan13_101:176	want	VVP(VVP)	want
PRpan13_101:177	to	TO(TO)	to
PRpan13_101:178	er	UH(UH)	er
PRpan13_101:179	work	VV(VV)	work
PRpan13_101:180	in	IN(IN)	in
PRpan13_101:181	this	DT(DT)	this
PRpan13_101:182	way	NN(NN)	way
PRpan13_101:183	_0	PA(PA)	
PRpan13_101:184	and	CC(CC)	and
PRpan13_101:185	we	PP(PP)	we
PRpan13_101:186	want	VVP(VVP)	want
PRpan13_101:187	_0	PA(PA)	
PRpan13_101:188	to	TO(TO)	to
PRpan13_101:189	make	VV(VV)	make
PRpan13_101:190	or	CC(CC)	or
PRpan13_101:191	to	TO(TO)	to
PRpan13_101:192	have	VH(VH)	have
PRpan13_101:193	the	DT(DT)	the
PRpan13_101:194	solidarity	NN(NN)	solidarity
PRpan13_101:195	with	IN(IN)	with
PRpan13_101:196	the	DT(DT)	the
PRpan13_101:197	women	NNS(NNS)	woman
PRpan13_101:198	's	POS(POS)	's
PRpan13_101:199	movement	NN(NN)	movement
PRpan13_101:200	with	IN(IN)	with
PRpan13_101:201	the	DT(DT)	the
PRpan13_101:202	er	UH(UH)	er
PRpan13_101:203	the	DT(DT)	the
PRpan13_101:204	organizations	NNS(NNS)	organization
PRpan13_101:205	and	CC(CC)	and
PRpan13_101:206	and	CC(CC)	and
PRpan13_101:207	give	VV(VV)	give
PRpan13_101:208	them	PP(PP)	they
PRpan13_101:209	a	DT(DT)	a
PRpan13_101:210	hand	NN(NN)	hand
PRpan13_101:211	and	CC(CC)	and
PRpan13_101:212	give	VV(VV)	give
PRpan13_101:213	them	PP(PP)	they
PRpan13_101:214	a	DT(DT)	a
PRpan13_101:215	voice	NN(NN)	voice
PRpan13_101:216	and	CC(CC)	and
PRpan13_101:217	_0	PA(PA)	
PRpan13_101:218	hh	BR(BR)	
PRpan13_101:219	yes	RE(RE)	yes
PRpan13_101:220	so	DM(DM)	so
PRpan13_101:221	that	DT(DT)	that
PRpan13_101:222	's	VBS(VBS)	be
PRpan13_101:223	our	PP$(PP$)	we
PRpan13_101:224	strategy	NN(NN)	strategy
PRpan13_101:225	and	CC(CC)	and
PRpan13_101:226	i	PP(PP)	i
PRpan13_101:227	hope	VVP(VVP)	hope
PRpan13_101:228	we	PP(PP)	we
PRpan13_101:229	will	MD(MD)	will
PRpan13_101:230	_0	PA(PA)	
PRpan13_101:231	sh-	XX(XX)	
PRpan13_101:232	w-	XX(XX)	
PRpan13_101:233	we	PP(PP)	we
PRpan13_101:234	can	MD(MD)	can
PRpan13_101:235	show	VV(VV)	show
PRpan13_101:236	this	DT(DT)	this
PRpan13_101:237	@	LA(LA)	
PRpan13_101:238	_2	PA(PA)	

PRpan13_102:1	now	RB(RB)	now
PRpan13_102:2	still	RB(RB)	still
PRpan13_102:3	er	UH(UH)	er
PRpan13_102:4	_0	PA(PA)	
PRpan13_102:5	a_[S10]	NP(NP)	

PRpan13_103:1	hh	BR(BR)	
PRpan13_103:2	erm	UH(UH)	erm
PRpan13_103:3	i	PP(PP)	i
PRpan13_103:4	agree	VVP(VVP)	agree
PRpan13_103:5	with	IN(IN)	with
PRpan13_103:6	a_[S2]	NP(NP)	
PRpan13_103:7	that	DT(DT)	that
PRpan13_103:8	it	PP(PP)	it
PRpan13_103:9	's	VBS(VBS)	be
PRpan13_103:10	an	DT(DT)	a
PRpan13_103:11	increasing	VVG(VVG)	increase
PRpan13_103:12	erm	UH(UH)	erm
PRpan13_103:13	_2	PA(PA)	
PRpan13_103:14	p_commodification	PVC(NN)	
PRpan13_103:15	of	IN(IN)	of
PRpan13_103:16	the	DT(DT)	the
PRpan13_103:17	welfare	NNS(NNS)	welfare
PRpan13_103:18	states	NNS(NNS)	state
PRpan13_103:19	hh	BR(BR)	
PRpan13_103:20	and	CC(CC)	and
PRpan13_103:21	er	UH(UH)	er
PRpan13_103:22	this	DT(DT)	this
PRpan13_103:23	_0	PA(PA)	
PRpan13_103:24	erm	UH(UH)	erm
PRpan13_103:25	_2	PA(PA)	
PRpan13_103:26	goes	VVZ(VVZ)	go
PRpan13_103:27	together	RB(RB)	together
PRpan13_103:28	with	IN(IN)	with
PRpan13_103:29	erm	UH(UH)	erm
PRpan13_103:30	_2	PA(PA)	
PRpan13_103:31	er	UH(UH)	er
PRpan13_103:32	_0	PA(PA)	
PRpan13_103:33	the	DT(DT)	the
PRpan13_103:34	increasing	VVG(VVG)	increase
PRpan13_103:35	inequality	NN(NN)	inequality
PRpan13_103:36	to	IN(IN)	to
PRpan13_103:37	er	UH(UH)	er
PRpan13_103:38	labor	NN(NN)	labor
PRpan13_103:39	market	NN(NN)	market
PRpan13_103:40	_0	PA(PA)	
PRpan13_103:41	because	IN(IN)	because
PRpan13_103:42	during	IN(IN)	during
PRpan13_103:43	the	DT(DT)	the
PRpan13_103:44	er	UH(UH)	er
PRpan13_103:45	state	NN(NN)	state
PRpan13_103:46	socialism	NN(NN)	socialism
PRpan13_103:47	_0	PA(PA)	
PRpan13_103:48	were	VBD(VBD)	be
PRpan13_103:49	the	DT(DT)	the
PRpan13_103:50	majority	NN(NN)	majority
PRpan13_103:51	of	IN(IN)	of
PRpan13_103:52	the	DT(DT)	the
PRpan13_103:53	welfare	NN(NN)	welfare
PRpan13_103:54	conditions	NNS(NNS)	condition
PRpan13_103:55	were	VBD(VBD)	be
PRpan13_103:56	also	RB(RB)	also
PRpan13_103:57	related	JJ(JJ)	related
PRpan13_103:58	or	CC(CC)	or
PRpan13_103:59	associated	JJ(JJ)	associated
PRpan13_103:60	based	JJ(JJ)	based
PRpan13_103:61	on	IN(IN)	on
PRpan13_103:62	er	UH(UH)	er
PRpan13_103:63	employment	NN(NN)	employment
PRpan13_103:64	_0	PA(PA)	
PRpan13_103:65	but	CC(CC)	but
PRpan13_103:66	er	UH(UH)	er
PRpan13_103:67	_0	PA(PA)	
PRpan13_103:68	access	NN(NN)	access
PRpan13_103:69	to	IN(IN)	to
PRpan13_103:70	employment	NN(NN)	employment
PRpan13_103:71	was	VBD(VBD)	be
PRpan13_103:72	er	UH(UH)	er
PRpan13_103:73	_2	PA(PA)	
PRpan13_103:74	bigger	JJR(JJR)	big
PRpan13_103:75	than	IN(IN)	than
PRpan13_103:76	it	PP(PP)	it
PRpan13_103:77	is	VBZ(VBZ)	be
PRpan13_103:78	now	RB(RB)	now
PRpan13_103:79	and	CC(CC)	and
PRpan13_103:80	it	PP(PP)	it
PRpan13_103:81	is	VBZ(VBZ)	be
PRpan13_103:82	not	RB(RB)	not
PRpan13_103:83	a	DT(DT)	a
PRpan13_103:84	real	JJ(JJ)	real
PRpan13_103:85	_0	PA(PA)	
PRpan13_103:86	labor	NN(NN)	labor
PRpan13_103:87	market	NN(NN)	market
PRpan13_103:88	as	IN(IN)	as
PRpan13_103:89	a	DT(DT)	a
PRpan13_103:90	matter	NN(NN)	matter
PRpan13_103:91	of	IN(IN)	of
PRpan13_103:92	fact	NN(NN)	fact
PRpan13_103:93	er	UH(UH)	er
PRpan13_103:94	on	IN(IN)	on
PRpan13_103:95	the	DT(DT)	the
PRpan13_103:96	other	JJ(JJ)	other
PRpan13_103:97	side	NN(NN)	side
PRpan13_103:98	there	EX(EX)	there
PRpan13_103:99	are	VBP(VBP)	be
PRpan13_103:100	er	UH(UH)	er
PRpan13_103:101	also	RB(RB)	also
PRpan13_103:102	enough	JJ(JJ)	enough
PRpan13_103:103	indications	NNS(NNS)	indication
PRpan13_103:104	that	IN(IN)	that
PRpan13_103:105	er	UH(UH)	er
PRpan13_103:106	_0	PA(PA)	
PRpan13_103:107	welfare	NN(NN)	welfare
PRpan13_103:108	is	VBZ(VBZ)	be
PRpan13_103:109	becoming	VVG(VVG)	become
PRpan13_103:110	another	DT(DT)	another
PRpan13_103:111	market	NN(NN)	market
PRpan13_103:112	of	IN(IN)	of
PRpan13_103:113	a	DT(DT)	a
PRpan13_103:114	good	JJ(JJ)	good
PRpan13_103:115	but	CC(CC)	but
PRpan13_103:116	i	PP(PP)	i
PRpan13_103:117	do	VVP(VVP)	do
PRpan13_103:118	n't	RB(RB)	not
PRpan13_103:119	necessarily	RB(RB)	necessarily
PRpan13_103:120	er	UH(UH)	er
PRpan13_103:121	associate	VV(VV)	associate
PRpan13_103:122	this	DT(DT)	this
PRpan13_103:123	with	IN(IN)	with
PRpan13_103:124	erm	UH(UH)	erm
PRpan13_103:125	_2	PA(PA)	
PRpan13_103:126	er	UH(UH)	er
PRpan13_103:127	recommendations	NNS(NNS)	recommendation
PRpan13_103:128	from	IN(IN)	from
PRpan13_103:129	er	UH(UH)	er
PRpan13_103:130	_0	PA(PA)	
PRpan13_103:131	global	JJ(JJ)	global
PRpan13_103:132	actors	NNS(NNS)	actor
PRpan13_103:133	er	UH(UH)	er
PRpan13_103:134	such	IN(IN)	such
PRpan13_103:135	as	IN(IN)	as
PRpan13_103:136	world	NP(NP)	world
PRpan13_103:137	bank	NP(NP)	bank
PRpan13_103:138	or	CC(CC)	or
PRpan13_103:139	er	UH(UH)	er
PRpan13_103:140	s_imf	NP(NP)	s_imf
PRpan13_103:141	er	UH(UH)	er
PRpan13_103:142	some	DT(DT)	some
PRpan13_103:143	of	IN(IN)	of
PRpan13_103:144	them	PP(PP)	they
PRpan13_103:145	are	VBP(VBP)	be
PRpan13_103:146	also	RB(RB)	also
PRpan13_103:147	_0	PA(PA)	
PRpan13_103:148	er	UH(UH)	er
PRpan13_103:149	put	VVN(VVN)	put
PRpan13_103:150	forward	RB(RB)	forward
PRpan13_103:151	i	PP(PP)	i
PRpan13_103:152	think	VVP(VVP)	think
PRpan13_103:153	_0	PA(PA)	
PRpan13_103:154	er	UH(UH)	er
PRpan13_103:155	by	IN(IN)	by
PRpan13_103:156	er	UH(UH)	er
PRpan13_103:157	internal	JJ(JJ)	internal
PRpan13_103:158	actors	NNS(NNS)	actor
PRpan13_103:159	political	JJ(JJ)	political
PRpan13_103:160	actors	NNS(NNS)	actor
PRpan13_103:161	hh	BR(BR)	
PRpan13_103:162	and	CC(CC)	and
PRpan13_103:163	er	UH(UH)	er
PRpan13_103:164	i	PP(PP)	i
PRpan13_103:165	i	PP(PP)	i
PRpan13_103:166	do	VVP(VVP)	do
PRpan13_103:167	n't	RB(RB)	not
PRpan13_103:168	_0	PA(PA)	
PRpan13_103:169	er	UH(UH)	er
PRpan13_103:170	_0	PA(PA)	
PRpan13_103:171	erm	UH(UH)	erm
PRpan13_103:172	_0	PA(PA)	
PRpan13_103:173	enlarge	VV(VV)	enlarge
PRpan13_103:174	the	DT(DT)	the
PRpan13_103:175	discussion	NN(NN)	discussion
PRpan13_103:176	to	IN(IN)	to
PRpan13_103:177	other	JJ(JJ)	other
PRpan13_103:178	welfare	NNS(NNS)	welfare
PRpan13_103:179	traditions	NNS(NNS)	tradition
PRpan13_103:180	than	IN(IN)	than
PRpan13_103:181	the	DT(DT)	the
PRpan13_103:182	ones	NNS(NNS)	one
PRpan13_103:183	we	PP(PP)	we
PRpan13_103:184	discussed	VVD(VVD)	discuss
PRpan13_103:185	er	UH(UH)	er
PRpan13_103:186	here	RB(RB)	here
PRpan13_103:187	_0	PA(PA)	
PRpan13_103:188	just	RB(RB)	just
PRpan13_103:189	to	TO(TO)	to
PRpan13_103:190	give	VV(VV)	give
PRpan13_103:191	you	PP(PP)	you
PRpan13_103:192	an	DT(DT)	a
PRpan13_103:193	example	NN(NN)	example
PRpan13_103:194	_0	PA(PA)	
PRpan13_103:195	hh	BR(BR)	
PRpan13_103:196	er	UH(UH)	er
PRpan13_103:197	_0	PA(PA)	
PRpan13_103:198	it	PP(PP)	it
PRpan13_103:199	's	VBS(VBS)	be
PRpan13_103:200	er	UH(UH)	er
PRpan13_103:201	_0	PA(PA)	
PRpan13_103:202	indeed	RB(RB)	indeed
PRpan13_103:203	_0	PA(PA)	
PRpan13_103:204	er	UH(UH)	er
PRpan13_103:205	an	DT(DT)	a
PRpan13_103:206	interest	NN(NN)	interest
PRpan13_103:207	er	UH(UH)	er
PRpan13_103:208	of	IN(IN)	of
PRpan13_103:209	the	DT(DT)	the
PRpan13_103:210	political	JJ(JJ)	political
PRpan13_103:211	actors	NNS(NNS)	actor
PRpan13_103:212	and	CC(CC)	and
PRpan13_103:213	i	PP(PP)	i
PRpan13_103:214	think	VVP(VVP)	think
PRpan13_103:215	it	PP(PP)	it
PRpan13_103:216	's	VBS(VBS)	be
PRpan13_103:217	er	UH(UH)	er
PRpan13_103:218	_0	PA(PA)	
PRpan13_103:219	it	PP(PP)	it
PRpan13_103:220	it	PP(PP)	it
PRpan13_103:221	gains	VVZ(VVZ)	gain
PRpan13_103:222	some	DT(DT)	some
PRpan13_103:223	support	NN(NN)	support
PRpan13_103:224	across	IN(IN)	across
PRpan13_103:225	parties	NNS(NNS)	party
PRpan13_103:226	hh	BR(BR)	
PRpan13_103:227	to	TO(TO)	to
PRpan13_103:228	take	VV(VV)	take
PRpan13_103:229	more	JJR(JJR)	more
PRpan13_103:230	_0	PA(PA)	
PRpan13_103:231	advantages	NNS(NNS)	advantage
PRpan13_103:232	of	IN(IN)	of
PRpan13_103:233	the	DT(DT)	the
PRpan13_103:234	existing	JJ(JJ)	existing
PRpan13_103:235	er	UH(UH)	er
PRpan13_103:236	welfare	NN(NN)	welfare
PRpan13_103:237	traditions	NNS(NNS)	tradition
PRpan13_103:238	based	JJ(JJ)	based
PRpan13_103:239	on	IN(IN)	on
PRpan13_103:240	_0	PA(PA)	
PRpan13_103:241	contributions	NNS(NNS)	contribution
PRpan13_103:242	_0	PA(PA)	
PRpan13_103:243	so	DM(DM)	so
PRpan13_103:244	within	IN(IN)	within
PRpan13_103:245	the	DT(DT)	the
PRpan13_103:246	public	JJ(JJ)	public
PRpan13_103:247	xx	UNI(UNI)	
PRpan13_103:248	system	NN(NN)	system
PRpan13_103:249	you	PP(PP)	you
PRpan13_103:250	can	MD(MD)	can
PRpan13_103:251	er	UH(UH)	er
PRpan13_103:252	_0	PA(PA)	
PRpan13_103:253	form	VV(VV)	form
PRpan13_103:254	maternity	NN(NN)	maternity
PRpan13_103:255	and	CC(CC)	and
PRpan13_103:256	parentally	RB(RB)	parentally
PRpan13_103:257	_0	PA(PA)	
PRpan13_103:258	you	PP(PP)	you
PRpan13_103:259	can	MD(MD)	can
PRpan13_103:260	supplement	VV(VV)	supplement
PRpan13_103:261	your	PP$(PP$)	you
PRpan13_103:262	contribution	NN(NN)	contribution
PRpan13_103:263	and	CC(CC)	and
PRpan13_103:264	get	VV(VV)	get
PRpan13_103:265	an	DT(DT)	a
PRpan13_103:266	er	UH(UH)	er
PRpan13_103:267	supplementary	JJ(JJ)	supplementary
PRpan13_103:268	allowance	NN(NN)	allowance
PRpan13_103:269	_0	PA(PA)	
PRpan13_103:270	for	IN(IN)	for
PRpan13_103:271	this	DT(DT)	this
PRpan13_103:272	and	CC(CC)	and
PRpan13_103:273	er	UH(UH)	er
PRpan13_103:274	_0	PA(PA)	
PRpan13_103:275	this	DT(DT)	this
PRpan13_103:276	issue	NN(NN)	issue
PRpan13_103:277	i	PP(PP)	i
PRpan13_103:278	i	PP(DM)	i
PRpan13_103:279	mean	VVP(DM)	mean
PRpan13_103:280	er	UH(UH)	er
PRpan13_103:281	thi-	XX(XX)	
PRpan13_103:282	this	DT(DT)	this
PRpan13_103:283	erm	UH(UH)	erm
PRpan13_103:284	_0	PA(PA)	
PRpan13_103:285	er	UH(UH)	er
PRpan13_103:286	legal	JJ(JJ)	legal
PRpan13_103:287	tradition	NN(NN)	tradition
PRpan13_103:288	is	VBZ(VBZ)	be
PRpan13_103:289	er	UH(UH)	er
PRpan13_103:290	very	RB(RB)	very
PRpan13_103:291	_1	PA(PA)	
PRpan13_103:292	strange	JJ(JJ)	strange
PRpan13_103:293	_1	PA(PA)	
PRpan13_103:294	for	IN(IN)	for
PRpan13_103:295	a	DT(DT)	a
PRpan13_103:296	public	JJ(JJ)	public
PRpan13_103:297	xx	UNI(UNI)	
PRpan13_103:298	system	NN(NN)	system
PRpan13_103:299	er	UH(UH)	er
PRpan13_103:300	but	CC(CC)	but
PRpan13_103:301	it	PP(PP)	it
PRpan13_103:302	was	VBD(VBD)	be
PRpan13_103:303	never	RB(RB)	never
PRpan13_103:304	challenged	VVN(VVN)	challenge
PRpan13_103:305	by	IN(IN)	by
PRpan13_103:306	any	DT(DT)	any
PRpan13_103:307	political	JJ(JJ)	political
PRpan13_103:308	force	NN(NN)	force
PRpan13_103:309	hh	BR(BR)	
PRpan13_103:310	_0	PA(PA)	
PRpan13_103:311	and	CC(CC)	and
PRpan13_103:312	er	UH(UH)	er
PRpan13_103:313	the	DT(DT)	the
PRpan13_103:314	only	JJ(JJ)	only
PRpan13_103:315	time	NN(NN)	time
PRpan13_103:316	this	DT(DT)	this
PRpan13_103:317	came	VVD(VVD)	come
PRpan13_103:318	into	IN(IN)	into
PRpan13_103:319	the	DT(DT)	the
PRpan13_103:320	public	JJ(JJ)	public
PRpan13_103:321	eye	NN(NN)	eye
PRpan13_103:322	was	VBD(VBD)	be
PRpan13_103:323	_0	PA(PA)	
